BaseCase,RA,RASDG,Year,indicator,Country/Region
8.525,8.406,3.019,2052,Malnourished_Headcount,East & Southeast Asia
8.034,7.918,2.779,2053,Malnourished_Headcount,East & Southeast Asia
7.56,7.438,2.549,2054,Malnourished_Headcount,East & Southeast Asia
7.103,6.988,2.327,2055,Malnourished_Headcount,East & Southeast Asia
6.665,6.548,2.117,2056,Malnourished_Headcount,East & Southeast Asia
6.248,6.14,1.921,2057,Malnourished_Headcount,East & Southeast Asia
5.851,5.742,1.736,2058,Malnourished_Headcount,East & Southeast Asia
5.476,5.371,1.561,2059,Malnourished_Headcount,East & Southeast Asia
5.122,5.011,1.4,2060,Malnourished_Headcount,East & Southeast Asia
2.121,2.121,2.121,2020,Malnourished_Headcount,Europe & North America
2.077,2.077,2.077,2021,Malnourished_Headcount,Europe & North America
2.642,2.642,2.642,2022,Malnourished_Headcount,Europe & North America
2.652,2.652,2.652,2023,Malnourished_Headcount,Europe & North America
2.394,2.394,2.394,2024,Malnourished_Headcount,Europe & North America
2.08,2.08,2.061,2025,Malnourished_Headcount,Europe & North America
1.835,1.834,1.727,2026,Malnourished_Headcount,Europe & North America
1.664,1.665,1.47,2027,Malnourished_Headcount,Europe & North America
1.536,1.537,1.265,2028,Malnourished_Headcount,Europe & North America
1.428,1.428,1.093,2029,Malnourished_Headcount,Europe & North America
1.331,1.33,0.946,2030,Malnourished_Headcount,Europe & North America
1.242,1.24,0.817,2031,Malnourished_Headcount,Europe & North America
1.16,1.155,0.702,2032,Malnourished_Headcount,Europe & North America
1.085,1.077,0.603,2033,Malnourished_Headcount,Europe & North America
1.018,1.008,0.523,2034,Malnourished_Headcount,Europe & North America
0.962,0.952,0.456,2035,Malnourished_Headcount,Europe & North America
0.907,0.898,0.393,2036,Malnourished_Headcount,Europe & North America
0.862,0.852,0.339,2037,Malnourished_Headcount,Europe & North America
0.823,0.812,0.295,2038,Malnourished_Headcount,Europe & North America
0.79,0.778,0.258,2039,Malnourished_Headcount,Europe & North America
0.761,0.749,0.224,2040,Malnourished_Headcount,Europe & North America
0.736,0.724,0.212,2041,Malnourished_Headcount,Europe & North America
0.715,0.703,0.201,2042,Malnourished_Headcount,Europe & North America
0.699,0.685,0.19,2043,Malnourished_Headcount,Europe & North America
0.716,0.698,0.179,2044,Malnourished_Headcount,Europe & North America
0.742,0.724,0.168,2045,Malnourished_Headcount,Europe & North America
0.771,0.753,0.158,2046,Malnourished_Headcount,Europe & North America
0.802,0.783,0.147,2047,Malnourished_Headcount,Europe & North America
0.835,0.817,0.138,2048,Malnourished_Headcount,Europe & North America
0.868,0.85,0.164,2049,Malnourished_Headcount,Europe & North America
0.832,0.814,0.157,2050,Malnourished_Headcount,Europe & North America
0.795,0.777,0.149,2051,Malnourished_Headcount,Europe & North America
0.757,0.74,0.14,2052,Malnourished_Headcount,Europe & North America
0.72,0.703,0.131,2053,Malnourished_Headcount,Europe & North America
0.682,0.667,0.123,2054,Malnourished_Headcount,Europe & North America
0.643,0.629,0.114,2055,Malnourished_Headcount,Europe & North America
0.605,0.593,0.105,2056,Malnourished_Headcount,Europe & North America
0.567,0.557,0.097,2057,Malnourished_Headcount,Europe & North America
0.53,0.522,0.088,2058,Malnourished_Headcount,Europe & North America
0.495,0.486,0.08,2059,Malnourished_Headcount,Europe & North America
0.46,0.454,0.073,2060,Malnourished_Headcount,Europe & North America
6.92,6.92,6.92,2020,Malnourished_Headcount,High Income Countries
6.33,6.33,6.33,2021,Malnourished_Headcount,High Income Countries
5.839,5.839,5.839,2022,Malnourished_Headcount,High Income Countries
5.548,5.548,5.548,2023,Malnourished_Headcount,High Income Countries
5.163,5.163,5.163,2024,Malnourished_Headcount,High Income Countries
4.777,4.777,4.748,2025,Malnourished_Headcount,High Income Countries
4.46,4.46,4.257,2026,Malnourished_Headcount,High Income Countries
4.157,4.158,3.791,2027,Malnourished_Headcount,High Income Countries
3.888,3.892,3.384,2028,Malnourished_Headcount,High Income Countries
3.641,3.646,3.028,2029,Malnourished_Headcount,High Income Countries
3.41,3.414,2.71,2030,Malnourished_Headcount,High Income Countries
3.197,3.198,2.429,2031,Malnourished_Headcount,High Income Countries
2.998,2.995,2.178,2032,Malnourished_Headcount,High Income Countries
2.817,2.81,1.957,2033,Malnourished_Headcount,High Income Countries
2.653,2.642,1.762,2034,Malnourished_Headcount,High Income Countries
2.506,2.491,1.589,2035,Malnourished_Headcount,High Income Countries
2.361,2.344,1.429,2036,Malnourished_Headcount,High Income Countries
2.23,2.209,1.283,2037,Malnourished_Headcount,High Income Countries
2.109,2.085,1.153,2038,Malnourished_Headcount,High Income Countries
1.996,1.968,1.031,2039,Malnourished_Headcount,High Income Countries
1.891,1.857,0.916,2040,Malnourished_Headcount,High Income Countries
1.794,1.755,0.835,2041,Malnourished_Headcount,High Income Countries
1.703,1.658,0.755,2042,Malnourished_Headcount,High Income Countries
1.629,1.575,0.677,2043,Malnourished_Headcount,High Income Countries
1.571,1.51,0.6,2044,Malnourished_Headcount,High Income Countries
1.523,1.455,0.524,2045,Malnourished_Headcount,High Income Countries
1.482,1.409,0.452,2046,Malnourished_Headcount,High Income Countries
1.45,1.372,0.382,2047,Malnourished_Headcount,High Income Countries
1.426,1.342,0.313,2048,Malnourished_Headcount,High Income Countries
1.405,1.316,0.277,2049,Malnourished_Headcount,High Income Countries
1.374,1.279,0.271,2050,Malnourished_Headcount,High Income Countries
1.344,1.244,0.264,2051,Malnourished_Headcount,High Income Countries
1.312,1.208,0.257,2052,Malnourished_Headcount,High Income Countries
1.279,1.174,0.25,2053,Malnourished_Headcount,High Income Countries
1.246,1.138,0.242,2054,Malnourished_Headcount,High Income Countries
1.212,1.103,0.234,2055,Malnourished_Headcount,High Income Countries
1.177,1.067,0.226,2056,Malnourished_Headcount,High Income Countries
1.142,1.033,0.218,2057,Malnourished_Headcount,High Income Countries
1.107,0.997,0.21,2058,Malnourished_Headcount,High Income Countries
1.07,0.963,0.202,2059,Malnourished_Headcount,High Income Countries
1.036,0.93,0.193,2060,Malnourished_Headcount,High Income Countries
37.89,37.89,37.89,2020,Malnourished_Headcount,Latin America & the Caribbean
35.92,35.92,35.92,2021,Malnourished_Headcount,Latin America & the Caribbean
34.88,34.88,34.88,2022,Malnourished_Headcount,Latin America & the Caribbean
34.36,34.36,34.36,2023,Malnourished_Headcount,Latin America & the Caribbean
33.45,33.45,33.45,2024,Malnourished_Headcount,Latin America & the Caribbean
32.4,32.4,31.12,2025,Malnourished_Headcount,Latin America & the Caribbean
31.4,31.4,29.53,2026,Malnourished_Headcount,Latin America & the Caribbean
30.37,30.37,27.5,2027,Malnourished_Headcount,Latin America & the Caribbean
29.44,29.44,25.69,2028,Malnourished_Headcount,Latin America & the Caribbean
28.54,28.52,23.96,2029,Malnourished_Headcount,Latin America & the Caribbean
27.64,27.61,22.3,2030,Malnourished_Headcount,Latin America & the Caribbean
26.77,26.72,20.72,2031,Malnourished_Headcount,Latin America & the Caribbean
25.92,25.84,19.21,2032,Malnourished_Headcount,Latin America & the Caribbean
25.08,24.98,17.78,2033,Malnourished_Headcount,Latin America & the Caribbean
24.27,24.14,16.44,2034,Malnourished_Headcount,Latin America & the Caribbean
23.48,23.32,15.19,2035,Malnourished_Headcount,Latin America & the Caribbean
22.73,22.54,14.03,2036,Malnourished_Headcount,Latin America & the Caribbean
22.03,21.83,12.94,2037,Malnourished_Headcount,Latin America & the Caribbean
21.35,21.13,11.96,2038,Malnourished_Headcount,Latin America & the Caribbean
20.67,20.44,11.04,2039,Malnourished_Headcount,Latin America & the Caribbean
19.99,19.75,10.18,2040,Malnourished_Headcount,Latin America & the Caribbean
19.32,19.06,9.727,2041,Malnourished_Headcount,Latin America & the Caribbean
18.64,18.38,9.28,2042,Malnourished_Headcount,Latin America & the Caribbean
17.98,17.7,8.837,2043,Malnourished_Headcount,Latin America & the Caribbean
17.31,17.02,8.398,2044,Malnourished_Headcount,Latin America & the Caribbean
16.66,16.36,7.958,2045,Malnourished_Headcount,Latin America & the Caribbean
16.01,15.7,7.519,2046,Malnourished_Headcount,Latin America & the Caribbean
15.37,15.05,7.076,2047,Malnourished_Headcount,Latin America & the Caribbean
14.73,14.41,6.67,2048,Malnourished_Headcount,Latin America & the Caribbean
14.1,13.76,6.295,2049,Malnourished_Headcount,Latin America & the Caribbean
13.63,13.3,6.082,2050,Malnourished_Headcount,Latin America & the Caribbean
13.16,12.84,5.866,2051,Malnourished_Headcount,Latin America & the Caribbean
12.7,12.4,5.648,2052,Malnourished_Headcount,Latin America & the Caribbean
12.25,11.95,5.423,2053,Malnourished_Headcount,Latin America & the Caribbean
11.8,11.53,5.198,2054,Malnourished_Headcount,Latin America & the Caribbean
11.35,11.09,4.968,2055,Malnourished_Headcount,Latin America & the Caribbean
10.91,10.68,4.742,2056,Malnourished_Headcount,Latin America & the Caribbean
10.48,10.27,4.519,2057,Malnourished_Headcount,Latin America & the Caribbean
10.06,9.875,4.302,2058,Malnourished_Headcount,Latin America & the Caribbean
9.65,9.472,4.083,2059,Malnourished_Headcount,Latin America & the Caribbean
9.252,9.096,3.876,2060,Malnourished_Headcount,Latin America & the Caribbean
193.5,193.5,193.5,2020,Malnourished_Headcount,Low Income Countries
196.5,196.5,196.5,2021,Malnourished_Headcount,Low Income Countries
197.4,197.4,197.4,2022,Malnourished_Headcount,Low Income Countries
199.9,199.9,199.9,2023,Malnourished_Headcount,Low Income Countries
200.2,200.2,200.2,2024,Malnourished_Headcount,Low Income Countries
200,200,179.4,2025,Malnourished_Headcount,Low Income Countries
200.1,200.1,182.5,2026,Malnourished_Headcount,Low Income Countries
200.4,200.4,177.8,2027,Malnourished_Headcount,Low Income Countries
200.4,200.4,175,2028,Malnourished_Headcount,Low Income Countries
200.5,200.5,171.5,2029,Malnourished_Headcount,Low Income Countries
200.5,200.4,168,2030,Malnourished_Headcount,Low Income Countries
200.4,200.3,164.1,2031,Malnourished_Headcount,Low Income Countries
200.3,200.1,159.9,2032,Malnourished_Headcount,Low Income Countries
200,199.7,155.4,2033,Malnourished_Headcount,Low Income Countries
199.5,199.2,150.6,2034,Malnourished_Headcount,Low Income Countries
198.9,198.4,145.6,2035,Malnourished_Headcount,Low Income Countries
198.1,197.5,140.4,2036,Malnourished_Headcount,Low Income Countries
197.1,196.4,135,2037,Malnourished_Headcount,Low Income Countries
196,195.2,129.9,2038,Malnourished_Headcount,Low Income Countries
194.6,193.6,124.7,2039,Malnourished_Headcount,Low Income Countries
192.8,191.7,119.3,2040,Malnourished_Headcount,Low Income Countries
190.8,189.6,117.1,2041,Malnourished_Headcount,Low Income Countries
188.6,187.2,114.7,2042,Malnourished_Headcount,Low Income Countries
186,184.4,112,2043,Malnourished_Headcount,Low Income Countries
183.3,181.4,109.1,2044,Malnourished_Headcount,Low Income Countries
180.3,178.3,106.1,2045,Malnourished_Headcount,Low Income Countries
177.1,174.9,103,2046,Malnourished_Headcount,Low Income Countries
173.6,171.3,99.72,2047,Malnourished_Headcount,Low Income Countries
170,167.5,96.31,2048,Malnourished_Headcount,Low Income Countries
166.2,163.6,92.72,2049,Malnourished_Headcount,Low Income Countries
163.1,160.4,89.81,2050,Malnourished_Headcount,Low Income Countries
159.9,157.1,86.82,2051,Malnourished_Headcount,Low Income Countries
156.6,153.6,83.77,2052,Malnourished_Headcount,Low Income Countries
153.2,150.1,80.64,2053,Malnourished_Headcount,Low Income Countries
149.6,146.4,77.48,2054,Malnourished_Headcount,Low Income Countries
146,142.8,74.29,2055,Malnourished_Headcount,Low Income Countries
142.3,139,71.08,2056,Malnourished_Headcount,Low Income Countries
138.5,135.3,67.97,2057,Malnourished_Headcount,Low Income Countries
134.6,131.5,64.87,2058,Malnourished_Headcount,Low Income Countries
130.8,127.8,61.83,2059,Malnourished_Headcount,Low Income Countries
126.9,123.9,58.9,2060,Malnourished_Headcount,Low Income Countries
400.5,400.5,400.5,2020,Malnourished_Headcount,Low Middle Income Countries
384.4,384.4,384.4,2021,Malnourished_Headcount,Low Middle Income Countries
374.3,374.3,374.3,2022,Malnourished_Headcount,Low Middle Income Countries
364.7,364.7,364.7,2023,Malnourished_Headcount,Low Middle Income Countries
351.9,351.9,351.9,2024,Malnourished_Headcount,Low Middle Income Countries
339.7,339.7,330.4,2025,Malnourished_Headcount,Low Middle Income Countries
328.2,328.2,311.5,2026,Malnourished_Headcount,Low Middle Income Countries
318.5,318.5,291.9,2027,Malnourished_Headcount,Low Middle Income Countries
308.5,308.6,272.5,2028,Malnourished_Headcount,Low Middle Income Countries
299,299,254.3,2029,Malnourished_Headcount,Low Middle Income Countries
289.5,289.4,236.4,2030,Malnourished_Headcount,Low Middle Income Countries
280.3,280,219.3,2031,Malnourished_Headcount,Low Middle Income Countries
271.3,270.9,203,2032,Malnourished_Headcount,Low Middle Income Countries
262.6,262.1,187.7,2033,Malnourished_Headcount,Low Middle Income Countries
254.4,253.7,173.3,2034,Malnourished_Headcount,Low Middle Income Countries
246.6,245.7,159.8,2035,Malnourished_Headcount,Low Middle Income Countries
239,238.1,147,2036,Malnourished_Headcount,Low Middle Income Countries
231.8,230.7,134.9,2037,Malnourished_Headcount,Low Middle Income Countries
224.6,223.5,124.3,2038,Malnourished_Headcount,Low Middle Income Countries
217.5,216.3,114.1,2039,Malnourished_Headcount,Low Middle Income Countries
210.3,209.1,104.3,2040,Malnourished_Headcount,Low Middle Income Countries
203.1,201.9,99.69,2041,Malnourished_Headcount,Low Middle Income Countries
196,194.7,95.1,2042,Malnourished_Headcount,Low Middle Income Countries
188.8,187.5,90.48,2043,Malnourished_Headcount,Low Middle Income Countries
181.7,180.4,85.89,2044,Malnourished_Headcount,Low Middle Income Countries
174.7,173.3,81.29,2045,Malnourished_Headcount,Low Middle Income Countries
167.8,166.2,76.65,2046,Malnourished_Headcount,Low Middle Income Countries
160.9,159.2,71.94,2047,Malnourished_Headcount,Low Middle Income Countries
154,152.3,67.17,2048,Malnourished_Headcount,Low Middle Income Countries
147.1,145.3,62.34,2049,Malnourished_Headcount,Low Middle Income Countries
142.3,140.4,59.5,2050,Malnourished_Headcount,Low Middle Income Countries
137.5,135.5,56.63,2051,Malnourished_Headcount,Low Middle Income Countries
132.7,130.7,53.73,2052,Malnourished_Headcount,Low Middle Income Countries
127.8,125.8,50.86,2053,Malnourished_Headcount,Low Middle Income Countries
123,121,47.99,2054,Malnourished_Headcount,Low Middle Income Countries
118.1,116.3,45.18,2055,Malnourished_Headcount,Low Middle Income Countries
113.3,111.6,42.42,2056,Malnourished_Headcount,Low Middle Income Countries
108.6,107,39.82,2057,Malnourished_Headcount,Low Middle Income Countries
104.1,102.6,37.21,2058,Malnourished_Headcount,Low Middle Income Countries
99.6,98.2,34.74,2059,Malnourished_Headcount,Low Middle Income Countries
95.28,93.96,32.33,2060,Malnourished_Headcount,Low Middle Income Countries
43.08,43.08,43.08,2020,Malnourished_Headcount,North Africa & West Asia
43.56,43.56,43.56,2021,Malnourished_Headcount,North Africa & West Asia
43.47,43.47,43.47,2022,Malnourished_Headcount,North Africa & West Asia
45.19,45.19,45.19,2023,Malnourished_Headcount,North Africa & West Asia
45.72,45.72,45.72,2024,Malnourished_Headcount,North Africa & West Asia
45.57,45.57,43.19,2025,Malnourished_Headcount,North Africa & West Asia
45.22,45.23,42.21,2026,Malnourished_Headcount,North Africa & West Asia
45.34,45.36,41.06,2027,Malnourished_Headcount,North Africa & West Asia
45.24,45.28,39.77,2028,Malnourished_Headcount,North Africa & West Asia
45.12,45.18,38.57,2029,Malnourished_Headcount,North Africa & West Asia
44.96,45.03,37.31,2030,Malnourished_Headcount,North Africa & West Asia
44.76,44.83,36.01,2031,Malnourished_Headcount,North Africa & West Asia
44.52,44.57,34.68,2032,Malnourished_Headcount,North Africa & West Asia
44.28,44.31,33.39,2033,Malnourished_Headcount,North Africa & West Asia
44.1,44.1,32.16,2034,Malnourished_Headcount,North Africa & West Asia
43.97,43.93,30.98,2035,Malnourished_Headcount,North Africa & West Asia
43.73,43.66,29.75,2036,Malnourished_Headcount,North Africa & West Asia
43.51,43.41,28.55,2037,Malnourished_Headcount,North Africa & West Asia
43.29,43.14,27.45,2038,Malnourished_Headcount,North Africa & West Asia
43.04,42.86,26.34,2039,Malnourished_Headcount,North Africa & West Asia
42.74,42.52,25.22,2040,Malnourished_Headcount,North Africa & West Asia
42.4,42.15,24.88,2041,Malnourished_Headcount,North Africa & West Asia
42,41.71,24.48,2042,Malnourished_Headcount,North Africa & West Asia
41.55,41.21,24.03,2043,Malnourished_Headcount,North Africa & West Asia
41.01,40.63,23.53,2044,Malnourished_Headcount,North Africa & West Asia
40.4,39.98,22.97,2045,Malnourished_Headcount,North Africa & West Asia
39.73,39.27,22.39,2046,Malnourished_Headcount,North Africa & West Asia
39.01,38.5,21.8,2047,Malnourished_Headcount,North Africa & West Asia
38.23,37.68,21.15,2048,Malnourished_Headcount,North Africa & West Asia
37.41,36.81,20.47,2049,Malnourished_Headcount,North Africa & West Asia
36.79,36.13,19.99,2050,Malnourished_Headcount,North Africa & West Asia
36.12,35.43,19.49,2051,Malnourished_Headcount,North Africa & West Asia
35.4,34.66,18.97,2052,Malnourished_Headcount,North Africa & West Asia
34.63,33.85,18.42,2053,Malnourished_Headcount,North Africa & West Asia
33.83,33.02,17.85,2054,Malnourished_Headcount,North Africa & West Asia
33,32.19,17.27,2055,Malnourished_Headcount,North Africa & West Asia
32.16,31.33,16.69,2056,Malnourished_Headcount,North Africa & West Asia
31.3,30.47,16.13,2057,Malnourished_Headcount,North Africa & West Asia
30.43,29.61,15.56,2058,Malnourished_Headcount,North Africa & West Asia
29.57,28.74,14.99,2059,Malnourished_Headcount,North Africa & West Asia
28.7,27.87,14.44,2060,Malnourished_Headcount,North Africa & West Asia
2.501,2.501,2.501,2020,Malnourished_Headcount,Oceania
2.518,2.518,2.518,2021,Malnourished_Headcount,Oceania
2.433,2.433,2.433,2022,Malnourished_Headcount,Oceania
2.409,2.409,2.409,2023,Malnourished_Headcount,Oceania
2.334,2.334,2.334,2024,Malnourished_Headcount,Oceania
2.279,2.279,2.153,2025,Malnourished_Headcount,Oceania
2.229,2.229,2.086,2026,Malnourished_Headcount,Oceania
2.171,2.171,1.984,2027,Malnourished_Headcount,Oceania
2.117,2.117,1.886,2028,Malnourished_Headcount,Oceania
2.063,2.062,1.788,2029,Malnourished_Headcount,Oceania
2.007,2.005,1.687,2030,Malnourished_Headcount,Oceania
1.95,1.947,1.586,2031,Malnourished_Headcount,Oceania
1.894,1.89,1.485,2032,Malnourished_Headcount,Oceania
1.838,1.833,1.386,2033,Malnourished_Headcount,Oceania
1.783,1.778,1.288,2034,Malnourished_Headcount,Oceania
1.73,1.723,1.193,2035,Malnourished_Headcount,Oceania
1.676,1.669,1.1,2036,Malnourished_Headcount,Oceania
1.624,1.616,1.01,2037,Malnourished_Headcount,Oceania
1.572,1.564,0.927,2038,Malnourished_Headcount,Oceania
1.518,1.511,0.847,2039,Malnourished_Headcount,Oceania
1.464,1.456,0.771,2040,Malnourished_Headcount,Oceania
1.41,1.402,0.729,2041,Malnourished_Headcount,Oceania
1.355,1.346,0.687,2042,Malnourished_Headcount,Oceania
1.3,1.29,0.645,2043,Malnourished_Headcount,Oceania
1.245,1.234,0.604,2044,Malnourished_Headcount,Oceania
1.192,1.181,0.562,2045,Malnourished_Headcount,Oceania
1.141,1.129,0.521,2046,Malnourished_Headcount,Oceania
1.089,1.077,0.479,2047,Malnourished_Headcount,Oceania
1.037,1.025,0.438,2048,Malnourished_Headcount,Oceania
0.985,0.973,0.399,2049,Malnourished_Headcount,Oceania
0.94,0.928,0.37,2050,Malnourished_Headcount,Oceania
0.895,0.884,0.342,2051,Malnourished_Headcount,Oceania
0.851,0.839,0.313,2052,Malnourished_Headcount,Oceania
0.807,0.795,0.285,2053,Malnourished_Headcount,Oceania
0.763,0.752,0.258,2054,Malnourished_Headcount,Oceania
0.721,0.71,0.233,2055,Malnourished_Headcount,Oceania
0.679,0.669,0.209,2056,Malnourished_Headcount,Oceania
0.638,0.63,0.188,2057,Malnourished_Headcount,Oceania
0.599,0.592,0.168,2058,Malnourished_Headcount,Oceania
0.56,0.556,0.15,2059,Malnourished_Headcount,Oceania
0.523,0.521,0.134,2060,Malnourished_Headcount,Oceania
234.7,234.7,234.7,2020,Malnourished_Headcount,Sub-Saharan Africa
235.2,235.2,235.2,2021,Malnourished_Headcount,Sub-Saharan Africa
235.2,235.2,235.2,2022,Malnourished_Headcount,Sub-Saharan Africa
236.2,236.2,236.2,2023,Malnourished_Headcount,Sub-Saharan Africa
234.9,234.9,234.9,2024,Malnourished_Headcount,Sub-Saharan Africa
233.9,233.9,215.8,2025,Malnourished_Headcount,Sub-Saharan Africa
233.7,233.7,216.3,2026,Malnourished_Headcount,Sub-Saharan Africa
233.1,233.1,209.7,2027,Malnourished_Headcount,Sub-Saharan Africa
232.5,232.5,204.7,2028,Malnourished_Headcount,Sub-Saharan Africa
231.9,231.9,199.3,2029,Malnourished_Headcount,Sub-Saharan Africa
231.3,231.3,193.6,2030,Malnourished_Headcount,Sub-Saharan Africa
230.6,230.5,187.6,2031,Malnourished_Headcount,Sub-Saharan Africa
229.9,229.6,181.3,2032,Malnourished_Headcount,Sub-Saharan Africa
229,228.6,174.8,2033,Malnourished_Headcount,Sub-Saharan Africa
228,227.4,168.1,2034,Malnourished_Headcount,Sub-Saharan Africa
226.8,226.1,161.3,2035,Malnourished_Headcount,Sub-Saharan Africa
225.5,224.7,154.3,2036,Malnourished_Headcount,Sub-Saharan Africa
224,223.1,147.1,2037,Malnourished_Headcount,Sub-Saharan Africa
222.3,221.2,140.4,2038,Malnourished_Headcount,Sub-Saharan Africa
220.2,219,133.5,2039,Malnourished_Headcount,Sub-Saharan Africa
217.8,216.4,126.4,2040,Malnourished_Headcount,Sub-Saharan Africa
215,213.4,123.6,2041,Malnourished_Headcount,Sub-Saharan Africa
211.9,210.1,120.5,2042,Malnourished_Headcount,Sub-Saharan Africa
208.5,206.4,117.2,2043,Malnourished_Headcount,Sub-Saharan Africa
204.9,202.5,113.7,2044,Malnourished_Headcount,Sub-Saharan Africa
201,198.3,110,2045,Malnourished_Headcount,Sub-Saharan Africa
196.8,193.9,106.2,2046,Malnourished_Headcount,Sub-Saharan Africa
192.4,189.3,102.2,2047,Malnourished_Headcount,Sub-Saharan Africa
187.8,184.4,98,2048,Malnourished_Headcount,Sub-Saharan Africa
183,179.4,93.6,2049,Malnourished_Headcount,Sub-Saharan Africa
