BaseCase,RA,RASDG,Year,indicator,Country/Region
6946.0,4212.0,4627.0,2050,Electricity_Use,Albania
7140.0,4315.0,4759.0,2051,Electricity_Use,Albania
7334.0,4414.0,4888.0,2052,Electricity_Use,Albania
7531.0,4511.0,5016.0,2053,Electricity_Use,Albania
7730.0,4605.0,5143.0,2054,Electricity_Use,Albania
7932.0,4698.0,5269.0,2055,Electricity_Use,Albania
8135.0,4788.0,5397.0,2056,Electricity_Use,Albania
8341.0,4826.0,5467.0,2057,Electricity_Use,Albania
8547.0,4861.0,5536.0,2058,Electricity_Use,Albania
8754.0,4893.0,5605.0,2059,Electricity_Use,Albania
8945.0,4916.0,5665.0,2060,Electricity_Use,Albania
1369.0,1369.0,1369.0,2020,Electricity_Use,Algeria
1401.0,1401.0,1401.0,2021,Electricity_Use,Algeria
1425.0,1425.0,1425.0,2022,Electricity_Use,Algeria
1449.0,1449.0,1449.0,2023,Electricity_Use,Algeria
1476.0,1477.0,1477.0,2024,Electricity_Use,Algeria
1501.0,1501.0,1501.0,2025,Electricity_Use,Algeria
1519.0,1525.0,1524.0,2026,Electricity_Use,Algeria
1530.0,1541.0,1540.0,2027,Electricity_Use,Algeria
1540.0,1557.0,1559.0,2028,Electricity_Use,Algeria
1551.0,1573.0,1579.0,2029,Electricity_Use,Algeria
1562.0,1590.0,1600.0,2030,Electricity_Use,Algeria
1573.0,1608.0,1623.0,2031,Electricity_Use,Algeria
1585.0,1627.0,1648.0,2032,Electricity_Use,Algeria
1596.0,1646.0,1674.0,2033,Electricity_Use,Algeria
1608.0,1666.0,1700.0,2034,Electricity_Use,Algeria
1618.0,1684.0,1726.0,2035,Electricity_Use,Algeria
1629.0,1701.0,1751.0,2036,Electricity_Use,Algeria
1639.0,1717.0,1776.0,2037,Electricity_Use,Algeria
1649.0,1732.0,1800.0,2038,Electricity_Use,Algeria
1659.0,1746.0,1823.0,2039,Electricity_Use,Algeria
1670.0,1759.0,1845.0,2040,Electricity_Use,Algeria
1681.0,1776.0,1871.0,2041,Electricity_Use,Algeria
1694.0,1794.0,1897.0,2042,Electricity_Use,Algeria
1707.0,1813.0,1925.0,2043,Electricity_Use,Algeria
1721.0,1832.0,1954.0,2044,Electricity_Use,Algeria
1735.0,1851.0,1983.0,2045,Electricity_Use,Algeria
1750.0,1870.0,2011.0,2046,Electricity_Use,Algeria
1764.0,1888.0,2038.0,2047,Electricity_Use,Algeria
1779.0,1906.0,2065.0,2048,Electricity_Use,Algeria
1794.0,1923.0,2092.0,2049,Electricity_Use,Algeria
1809.0,1941.0,2119.0,2050,Electricity_Use,Algeria
1821.0,1958.0,2145.0,2051,Electricity_Use,Algeria
1837.0,1977.0,2173.0,2052,Electricity_Use,Algeria
1854.0,1998.0,2203.0,2053,Electricity_Use,Algeria
1872.0,2021.0,2235.0,2054,Electricity_Use,Algeria
1893.0,2044.0,2267.0,2055,Electricity_Use,Algeria
1915.0,2069.0,2301.0,2056,Electricity_Use,Algeria
1938.0,2094.0,2335.0,2057,Electricity_Use,Algeria
1963.0,2120.0,2369.0,2058,Electricity_Use,Algeria
1989.0,2148.0,2405.0,2059,Electricity_Use,Algeria
2011.0,2169.0,2438.0,2060,Electricity_Use,Algeria
310.1,310.1,310.1,2020,Electricity_Use,Angola
331.5,331.5,331.5,2021,Electricity_Use,Angola
341.0,341.0,341.0,2022,Electricity_Use,Angola
349.8,349.9,349.9,2023,Electricity_Use,Angola
354.1,354.2,354.2,2024,Electricity_Use,Angola
362.1,362.5,362.7,2025,Electricity_Use,Angola
369.8,372.6,372.9,2026,Electricity_Use,Angola
378.9,384.2,385.0,2027,Electricity_Use,Angola
389.9,398.2,400.2,2028,Electricity_Use,Angola
401.0,412.9,416.3,2029,Electricity_Use,Angola
412.8,428.8,433.9,2030,Electricity_Use,Angola
425.4,446.5,453.5,2031,Electricity_Use,Angola
438.7,465.8,475.2,2032,Electricity_Use,Angola
452.8,486.7,498.9,2033,Electricity_Use,Angola
467.6,509.2,524.0,2034,Electricity_Use,Angola
482.8,533.1,550.4,2035,Electricity_Use,Angola
498.4,557.8,576.8,2036,Electricity_Use,Angola
514.4,582.2,603.6,2037,Electricity_Use,Angola
531.1,606.8,631.1,2038,Electricity_Use,Angola
547.8,631.6,659.4,2039,Electricity_Use,Angola
565.2,656.6,688.3,2040,Electricity_Use,Angola
583.3,681.9,718.0,2041,Electricity_Use,Angola
601.9,707.8,748.8,2042,Electricity_Use,Angola
620.9,734.3,780.6,2043,Electricity_Use,Angola
640.2,761.1,813.1,2044,Electricity_Use,Angola
660.0,788.2,846.3,2045,Electricity_Use,Angola
679.9,815.7,880.2,2046,Electricity_Use,Angola
700.1,843.8,915.1,2047,Electricity_Use,Angola
720.5,872.8,951.4,2048,Electricity_Use,Angola
741.6,902.8,988.8,2049,Electricity_Use,Angola
763.4,933.6,1028.0,2050,Electricity_Use,Angola
786.1,965.3,1068.0,2051,Electricity_Use,Angola
810.2,998.0,1109.0,2052,Electricity_Use,Angola
835.4,1032.0,1151.0,2053,Electricity_Use,Angola
863.2,1066.0,1194.0,2054,Electricity_Use,Angola
891.9,1101.0,1241.0,2055,Electricity_Use,Angola
922.7,1140.0,1287.0,2056,Electricity_Use,Angola
954.7,1176.0,1339.0,2057,Electricity_Use,Angola
988.5,1218.0,1389.0,2058,Electricity_Use,Angola
1024.0,1257.0,1446.0,2059,Electricity_Use,Angola
1060.0,1303.0,1500.0,2060,Electricity_Use,Angola
3075.0,3075.0,3075.0,2020,Electricity_Use,Argentina
3229.0,3229.0,3229.0,2021,Electricity_Use,Argentina
3407.0,3407.0,3407.0,2022,Electricity_Use,Argentina
3589.0,3589.0,3589.0,2023,Electricity_Use,Argentina
3649.0,3649.0,3649.0,2024,Electricity_Use,Argentina
3624.0,3624.0,3624.0,2025,Electricity_Use,Argentina
3756.0,3719.0,3718.0,2026,Electricity_Use,Argentina
3886.0,3809.0,3806.0,2027,Electricity_Use,Argentina
3936.0,3821.0,3829.0,2028,Electricity_Use,Argentina
4008.0,3855.0,3874.0,2029,Electricity_Use,Argentina
4084.0,3894.0,3925.0,2030,Electricity_Use,Argentina
4160.0,3930.0,3976.0,2031,Electricity_Use,Argentina
4232.0,3966.0,4028.0,2032,Electricity_Use,Argentina
4305.0,4004.0,4084.0,2033,Electricity_Use,Argentina
4378.0,4043.0,4142.0,2034,Electricity_Use,Argentina
4451.0,4081.0,4200.0,2035,Electricity_Use,Argentina
4525.0,4117.0,4259.0,2036,Electricity_Use,Argentina
4599.0,4152.0,4317.0,2037,Electricity_Use,Argentina
4673.0,4098.0,4284.0,2038,Electricity_Use,Argentina
4748.0,4039.0,4246.0,2039,Electricity_Use,Argentina
4825.0,3976.0,4200.0,2040,Electricity_Use,Argentina
4905.0,3909.0,4148.0,2041,Electricity_Use,Argentina
4987.0,3838.0,4091.0,2042,Electricity_Use,Argentina
5072.0,3763.0,4027.0,2043,Electricity_Use,Argentina
5159.0,3684.0,3954.0,2044,Electricity_Use,Argentina
5248.0,3599.0,3876.0,2045,Electricity_Use,Argentina
5340.0,3510.0,3792.0,2046,Electricity_Use,Argentina
5426.0,3415.0,3702.0,2047,Electricity_Use,Argentina
5510.0,3466.0,3771.0,2048,Electricity_Use,Argentina
5594.0,3517.0,3843.0,2049,Electricity_Use,Argentina
5678.0,3570.0,3915.0,2050,Electricity_Use,Argentina
5767.0,3619.0,3987.0,2051,Electricity_Use,Argentina
5857.0,3669.0,4061.0,2052,Electricity_Use,Argentina
5949.0,3715.0,4132.0,2053,Electricity_Use,Argentina
6044.0,3764.0,4208.0,2054,Electricity_Use,Argentina
6142.0,3808.0,4281.0,2055,Electricity_Use,Argentina
6245.0,3859.0,4360.0,2056,Electricity_Use,Argentina
6354.0,3863.0,4390.0,2057,Electricity_Use,Argentina
6468.0,3875.0,4425.0,2058,Electricity_Use,Argentina
6585.0,3879.0,4453.0,2059,Electricity_Use,Argentina
6670.0,3873.0,4465.0,2060,Electricity_Use,Argentina
1977.0,1977.0,1977.0,2020,Electricity_Use,Armenia
2119.0,2119.0,2119.0,2021,Electricity_Use,Armenia
2216.0,2216.0,2216.0,2022,Electricity_Use,Armenia
2370.0,2370.0,2370.0,2023,Electricity_Use,Armenia
2533.0,2533.0,2533.0,2024,Electricity_Use,Armenia
2664.0,2664.0,2664.0,2025,Electricity_Use,Armenia
2767.0,2738.0,2738.0,2026,Electricity_Use,Armenia
2866.0,2806.0,2804.0,2027,Electricity_Use,Armenia
2994.0,2900.0,2905.0,2028,Electricity_Use,Armenia
3124.0,2995.0,3007.0,2029,Electricity_Use,Armenia
3260.0,3096.0,3116.0,2030,Electricity_Use,Armenia
3402.0,3200.0,3232.0,2031,Electricity_Use,Armenia
3549.0,3308.0,3352.0,2032,Electricity_Use,Armenia
3700.0,3418.0,3477.0,2033,Electricity_Use,Armenia
3855.0,3530.0,3606.0,2034,Electricity_Use,Armenia
4014.0,3642.0,3737.0,2035,Electricity_Use,Armenia
4175.0,3754.0,3870.0,2036,Electricity_Use,Armenia
4342.0,3867.0,4005.0,2037,Electricity_Use,Armenia
4514.0,3906.0,4066.0,2038,Electricity_Use,Armenia
4690.0,3941.0,4122.0,2039,Electricity_Use,Armenia
4873.0,3969.0,4170.0,2040,Electricity_Use,Armenia
5061.0,4004.0,4223.0,2041,Electricity_Use,Armenia
5255.0,4024.0,4256.0,2042,Electricity_Use,Armenia
5455.0,4026.0,4272.0,2043,Electricity_Use,Armenia
5661.0,4020.0,4278.0,2044,Electricity_Use,Armenia
5870.0,4003.0,4275.0,2045,Electricity_Use,Armenia
6081.0,3975.0,4259.0,2046,Electricity_Use,Armenia
6295.0,3935.0,4232.0,2047,Electricity_Use,Armenia
6508.0,4061.0,4384.0,2048,Electricity_Use,Armenia
6722.0,4184.0,4535.0,2049,Electricity_Use,Armenia
6937.0,4307.0,4690.0,2050,Electricity_Use,Armenia
7151.0,4428.0,4849.0,2051,Electricity_Use,Armenia
7366.0,4545.0,5005.0,2052,Electricity_Use,Armenia
7582.0,4659.0,5160.0,2053,Electricity_Use,Armenia
7799.0,4770.0,5314.0,2054,Electricity_Use,Armenia
8020.0,4880.0,5467.0,2055,Electricity_Use,Armenia
8244.0,4989.0,5623.0,2056,Electricity_Use,Armenia
8473.0,5045.0,5729.0,2057,Electricity_Use,Armenia
8707.0,5099.0,5865.0,2058,Electricity_Use,Armenia
8951.0,5151.0,5997.0,2059,Electricity_Use,Armenia
9138.0,5172.0,6089.0,2060,Electricity_Use,Armenia
10071.0,10071.0,10071.0,2020,Electricity_Use,Australia
10231.0,10231.0,10231.0,2021,Electricity_Use,Australia
10397.0,10397.0,10397.0,2022,Electricity_Use,Australia
10607.0,10607.0,10607.0,2023,Electricity_Use,Australia
10764.0,10764.0,10764.0,2024,Electricity_Use,Australia
10849.0,10849.0,10849.0,2025,Electricity_Use,Australia
10925.0,10774.0,10774.0,2026,Electricity_Use,Australia
11004.0,10697.0,10697.0,2027,Electricity_Use,Australia
11100.0,10638.0,10648.0,2028,Electricity_Use,Australia
11202.0,10589.0,10614.0,2029,Electricity_Use,Australia
11308.0,10547.0,10593.0,2030,Electricity_Use,Australia
11429.0,10526.0,10598.0,2031,Electricity_Use,Australia
11551.0,10504.0,10605.0,2032,Electricity_Use,Australia
11674.0,10484.0,10618.0,2033,Electricity_Use,Australia
11800.0,10448.0,10619.0,2034,Electricity_Use,Australia
11928.0,10420.0,10623.0,2035,Electricity_Use,Australia
12049.0,10385.0,10620.0,2036,Electricity_Use,Australia
12174.0,10340.0,10604.0,2037,Electricity_Use,Australia
12296.0,10284.0,10572.0,2038,Electricity_Use,Australia
12419.0,10201.0,10508.0,2039,Electricity_Use,Australia
12540.0,10148.0,10487.0,2040,Electricity_Use,Australia
12663.0,10149.0,10497.0,2041,Electricity_Use,Australia
12792.0,10173.0,10556.0,2042,Electricity_Use,Australia
12924.0,10165.0,10556.0,2043,Electricity_Use,Australia
13058.0,10179.0,10600.0,2044,Electricity_Use,Australia
13191.0,10159.0,10587.0,2045,Electricity_Use,Australia
13315.0,10160.0,10618.0,2046,Electricity_Use,Australia
13440.0,10122.0,10583.0,2047,Electricity_Use,Australia
13557.0,10109.0,10598.0,2048,Electricity_Use,Australia
13671.0,10054.0,10543.0,2049,Electricity_Use,Australia
13781.0,10022.0,10535.0,2050,Electricity_Use,Australia
13889.0,9949.0,10460.0,2051,Electricity_Use,Australia
13997.0,9897.0,10429.0,2052,Electricity_Use,Australia
14105.0,9807.0,10339.0,2053,Electricity_Use,Australia
14213.0,9736.0,10274.0,2054,Electricity_Use,Australia
14323.0,9638.0,10185.0,2055,Electricity_Use,Australia
14435.0,9567.0,10118.0,2056,Electricity_Use,Australia
14548.0,9491.0,10049.0,2057,Electricity_Use,Australia
14660.0,9413.0,9976.0,2058,Electricity_Use,Australia
14770.0,9334.0,9901.0,2059,Electricity_Use,Australia
14803.0,9204.0,9772.0,2060,Electricity_Use,Australia
8356.0,8356.0,8356.0,2020,Electricity_Use,Austria
8383.0,8384.0,8384.0,2021,Electricity_Use,Austria
8533.0,8533.0,8533.0,2022,Electricity_Use,Austria
8762.0,8762.0,8762.0,2023,Electricity_Use,Austria
8849.0,8849.0,8849.0,2024,Electricity_Use,Austria
8884.0,8884.0,8884.0,2025,Electricity_Use,Austria
8941.0,8817.0,8817.0,2026,Electricity_Use,Austria
8992.0,8741.0,8741.0,2027,Electricity_Use,Austria
9010.0,8635.0,8643.0,2028,Electricity_Use,Austria
9019.0,8523.0,8544.0,2029,Electricity_Use,Austria
9033.0,8420.0,8457.0,2030,Electricity_Use,Austria
9055.0,8328.0,8384.0,2031,Electricity_Use,Austria
9080.0,8239.0,8318.0,2032,Electricity_Use,Austria
9109.0,8153.0,8258.0,2033,Electricity_Use,Austria
9139.0,8070.0,8202.0,2034,Electricity_Use,Austria
9172.0,7987.0,8146.0,2035,Electricity_Use,Austria
9207.0,7902.0,8086.0,2036,Electricity_Use,Austria
9242.0,7815.0,8022.0,2037,Electricity_Use,Austria
9280.0,7726.0,7955.0,2038,Electricity_Use,Austria
9324.0,7635.0,7886.0,2039,Electricity_Use,Austria
9373.0,7544.0,7816.0,2040,Electricity_Use,Austria
9427.0,7516.0,7810.0,2041,Electricity_Use,Austria
9487.0,7490.0,7805.0,2042,Electricity_Use,Austria
9552.0,7463.0,7798.0,2043,Electricity_Use,Austria
9622.0,7435.0,7788.0,2044,Electricity_Use,Austria
9690.0,7404.0,7773.0,2045,Electricity_Use,Austria
9758.0,7368.0,7753.0,2046,Electricity_Use,Austria
9825.0,7328.0,7728.0,2047,Electricity_Use,Austria
9890.0,7286.0,7700.0,2048,Electricity_Use,Austria
9954.0,7238.0,7665.0,2049,Electricity_Use,Austria
10020.0,7187.0,7626.0,2050,Electricity_Use,Austria
10096.0,7137.0,7588.0,2051,Electricity_Use,Austria
10147.0,7064.0,7526.0,2052,Electricity_Use,Austria
10200.0,6987.0,7459.0,2053,Electricity_Use,Austria
10256.0,6908.0,7389.0,2054,Electricity_Use,Austria
10314.0,6825.0,7315.0,2055,Electricity_Use,Austria
10373.0,6757.0,7257.0,2056,Electricity_Use,Austria
10433.0,6689.0,7199.0,2057,Electricity_Use,Austria
10492.0,6621.0,7139.0,2058,Electricity_Use,Austria
10552.0,6553.0,7079.0,2059,Electricity_Use,Austria
10611.0,6487.0,7020.0,2060,Electricity_Use,Austria
2202.0,2202.0,2202.0,2020,Electricity_Use,Azerbaijan
2309.0,2309.0,2309.0,2021,Electricity_Use,Azerbaijan
2397.0,2397.0,2397.0,2022,Electricity_Use,Azerbaijan
2479.0,2479.0,2479.0,2023,Electricity_Use,Azerbaijan
2507.0,2507.0,2507.0,2024,Electricity_Use,Azerbaijan
2561.0,2561.0,2561.0,2025,Electricity_Use,Azerbaijan
2587.0,2560.0,2559.0,2026,Electricity_Use,Azerbaijan
2614.0,2558.0,2558.0,2027,Electricity_Use,Azerbaijan
2682.0,2594.0,2595.0,2028,Electricity_Use,Azerbaijan
2760.0,2636.0,2639.0,2029,Electricity_Use,Azerbaijan
2838.0,2680.0,2687.0,2030,Electricity_Use,Azerbaijan
2915.0,2724.0,2736.0,2031,Electricity_Use,Azerbaijan
2996.0,2773.0,2791.0,2032,Electricity_Use,Azerbaijan
3079.0,2826.0,2850.0,2033,Electricity_Use,Azerbaijan
3166.0,2882.0,2912.0,2034,Electricity_Use,Azerbaijan
3254.0,2934.0,2971.0,2035,Electricity_Use,Azerbaijan
3343.0,2984.0,3028.0,2036,Electricity_Use,Azerbaijan
3434.0,3032.0,3083.0,2037,Electricity_Use,Azerbaijan
3528.0,3013.0,3070.0,2038,Electricity_Use,Azerbaijan
3622.0,2986.0,3050.0,2039,Electricity_Use,Azerbaijan
3709.0,2951.0,3023.0,2040,Electricity_Use,Azerbaijan
3786.0,2918.0,2999.0,2041,Electricity_Use,Azerbaijan
3856.0,2881.0,2973.0,2042,Electricity_Use,Azerbaijan
3954.0,2841.0,2945.0,2043,Electricity_Use,Azerbaijan
4049.0,2797.0,2913.0,2044,Electricity_Use,Azerbaijan
4140.0,2749.0,2877.0,2045,Electricity_Use,Azerbaijan
4233.0,2696.0,2835.0,2046,Electricity_Use,Azerbaijan
4327.0,2638.0,2788.0,2047,Electricity_Use,Azerbaijan
4417.0,2694.0,2859.0,2048,Electricity_Use,Azerbaijan
4504.0,2750.0,2931.0,2049,Electricity_Use,Azerbaijan
4589.0,2807.0,3006.0,2050,Electricity_Use,Azerbaijan
4661.0,2863.0,3079.0,2051,Electricity_Use,Azerbaijan
4741.0,2918.0,3155.0,2052,Electricity_Use,Azerbaijan
4823.0,2974.0,3230.0,2053,Electricity_Use,Azerbaijan
4906.0,3032.0,3308.0,2054,Electricity_Use,Azerbaijan
4993.0,3090.0,3388.0,2055,Electricity_Use,Azerbaijan
5084.0,3150.0,3471.0,2056,Electricity_Use,Azerbaijan
5177.0,3178.0,3519.0,2057,Electricity_Use,Azerbaijan
5274.0,3206.0,3569.0,2058,Electricity_Use,Azerbaijan
5375.0,3234.0,3620.0,2059,Electricity_Use,Azerbaijan
5454.0,3247.0,3658.0,2060,Electricity_Use,Azerbaijan
9138.0,9138.0,9138.0,2020,Electricity_Use,Bahamas
8931.0,8931.0,8931.0,2021,Electricity_Use,Bahamas
9271.0,9271.0,9271.0,2022,Electricity_Use,Bahamas
9969.0,9969.0,9969.0,2023,Electricity_Use,Bahamas
10447.0,10447.0,10447.0,2024,Electricity_Use,Bahamas
10613.0,10613.0,10613.0,2025,Electricity_Use,Bahamas
10572.0,10425.0,10425.0,2026,Electricity_Use,Bahamas
10431.0,10141.0,10141.0,2027,Electricity_Use,Bahamas
10267.0,9840.0,9857.0,2028,Electricity_Use,Bahamas
10084.0,9531.0,9572.0,2029,Electricity_Use,Bahamas
9893.0,9221.0,9292.0,2030,Electricity_Use,Bahamas
9693.0,8913.0,9016.0,2031,Electricity_Use,Bahamas
9489.0,8608.0,8745.0,2032,Electricity_Use,Bahamas
9283.0,8307.0,8480.0,2033,Electricity_Use,Bahamas
9076.0,8012.0,8222.0,2034,Electricity_Use,Bahamas
8872.0,7722.0,7971.0,2035,Electricity_Use,Bahamas
8672.0,7439.0,7726.0,2036,Electricity_Use,Bahamas
8471.0,7159.0,7484.0,2037,Electricity_Use,Bahamas
8274.0,6884.0,7247.0,2038,Electricity_Use,Bahamas
8084.0,6616.0,7015.0,2039,Electricity_Use,Bahamas
7901.0,6357.0,6787.0,2040,Electricity_Use,Bahamas
7724.0,6157.0,6618.0,2041,Electricity_Use,Bahamas
7551.0,5961.0,6451.0,2042,Electricity_Use,Bahamas
7382.0,5767.0,6284.0,2043,Electricity_Use,Bahamas
7214.0,5575.0,6117.0,2044,Electricity_Use,Bahamas
7047.0,5385.0,5950.0,2045,Electricity_Use,Bahamas
6879.0,5195.0,5780.0,2046,Electricity_Use,Bahamas
6710.0,5007.0,5607.0,2047,Electricity_Use,Bahamas
6540.0,4821.0,5435.0,2048,Electricity_Use,Bahamas
6370.0,4634.0,5259.0,2049,Electricity_Use,Bahamas
6200.0,4449.0,5081.0,2050,Electricity_Use,Bahamas
6029.0,4266.0,4901.0,2051,Electricity_Use,Bahamas
5859.0,4083.0,4719.0,2052,Electricity_Use,Bahamas
5689.0,3900.0,4536.0,2053,Electricity_Use,Bahamas
5517.0,3721.0,4356.0,2054,Electricity_Use,Bahamas
5341.0,3540.0,4172.0,2055,Electricity_Use,Bahamas
5163.0,3371.0,4001.0,2056,Electricity_Use,Bahamas
4981.0,3203.0,3825.0,2057,Electricity_Use,Bahamas
4796.0,3037.0,3652.0,2058,Electricity_Use,Bahamas
4607.0,2872.0,3475.0,2059,Electricity_Use,Bahamas
4632.0,2844.0,3464.0,2060,Electricity_Use,Bahamas
19970.0,19970.0,19970.0,2020,Electricity_Use,Bahrain
20664.0,20664.0,20664.0,2021,Electricity_Use,Bahrain
21219.0,21218.0,21218.0,2022,Electricity_Use,Bahrain
21841.0,21841.0,21841.0,2023,Electricity_Use,Bahrain
22226.0,22225.0,22225.0,2024,Electricity_Use,Bahrain
22685.0,22685.0,22685.0,2025,Electricity_Use,Bahrain
23034.0,22714.0,22713.0,2026,Electricity_Use,Bahrain
23297.0,22647.0,22646.0,2027,Electricity_Use,Bahrain
23535.0,22551.0,22563.0,2028,Electricity_Use,Bahrain
23767.0,22452.0,22483.0,2029,Electricity_Use,Bahrain
24000.0,22360.0,22417.0,2030,Electricity_Use,Bahrain
24238.0,22283.0,22373.0,2031,Electricity_Use,Bahrain
24487.0,22204.0,22336.0,2032,Electricity_Use,Bahrain
24723.0,22124.0,22303.0,2033,Electricity_Use,Bahrain
24943.0,22029.0,22263.0,2034,Electricity_Use,Bahrain
25137.0,21905.0,22222.0,2035,Electricity_Use,Bahrain
25306.0,21750.0,22234.0,2036,Electricity_Use,Bahrain
25450.0,21581.0,22210.0,2037,Electricity_Use,Bahrain
25586.0,21421.0,22156.0,2038,Electricity_Use,Bahrain
25754.0,21225.0,22067.0,2039,Electricity_Use,Bahrain
25909.0,21006.0,21959.0,2040,Electricity_Use,Bahrain
26056.0,20933.0,21980.0,2041,Electricity_Use,Bahrain
26196.0,20826.0,21990.0,2042,Electricity_Use,Bahrain
26359.0,20743.0,22011.0,2043,Electricity_Use,Bahrain
26504.0,20634.0,22005.0,2044,Electricity_Use,Bahrain
26636.0,20518.0,21991.0,2045,Electricity_Use,Bahrain
26745.0,20363.0,21957.0,2046,Electricity_Use,Bahrain
26835.0,20193.0,21892.0,2047,Electricity_Use,Bahrain
26896.0,20009.0,21811.0,2048,Electricity_Use,Bahrain
26883.0,19793.0,21697.0,2049,Electricity_Use,Bahrain
26893.0,19526.0,21532.0,2050,Electricity_Use,Bahrain
26916.0,19308.0,21453.0,2051,Electricity_Use,Bahrain
26899.0,19032.0,21237.0,2052,Electricity_Use,Bahrain
26944.0,18801.0,21145.0,2053,Electricity_Use,Bahrain
26973.0,18494.0,20885.0,2054,Electricity_Use,Bahrain
27061.0,18265.0,20805.0,2055,Electricity_Use,Bahrain
27168.0,18041.0,20618.0,2056,Electricity_Use,Bahrain
27341.0,17922.0,20666.0,2057,Electricity_Use,Bahrain
27522.0,17739.0,20506.0,2058,Electricity_Use,Bahrain
27764.0,17666.0,20613.0,2059,Electricity_Use,Bahrain
27670.0,17300.0,20229.0,2060,Electricity_Use,Bahrain
317.2,317.2,317.2,2020,Electricity_Use,Bangladesh
361.2,361.2,361.2,2021,Electricity_Use,Bangladesh
