BaseCase,RA,RASDG,Year,indicator,Country/Region
1.43,1.412,1.385,2031,Temperature_Change,World
1.477,1.45,1.414,2032,Temperature_Change,World
1.523,1.485,1.44,2033,Temperature_Change,World
1.57,1.518,1.462,2034,Temperature_Change,World
1.616,1.549,1.481,2035,Temperature_Change,World
1.662,1.578,1.496,2036,Temperature_Change,World
1.709,1.604,1.508,2037,Temperature_Change,World
1.755,1.629,1.517,2038,Temperature_Change,World
1.801,1.651,1.522,2039,Temperature_Change,World
1.846,1.671,1.523,2040,Temperature_Change,World
1.891,1.687,1.52,2041,Temperature_Change,World
1.935,1.702,1.516,2042,Temperature_Change,World
1.979,1.713,1.509,2043,Temperature_Change,World
2.022,1.723,1.502,2044,Temperature_Change,World
2.064,1.73,1.493,2045,Temperature_Change,World
2.105,1.735,1.483,2046,Temperature_Change,World
2.147,1.739,1.471,2047,Temperature_Change,World
2.187,1.74,1.46,2048,Temperature_Change,World
2.226,1.741,1.447,2049,Temperature_Change,World
2.265,1.74,1.435,2050,Temperature_Change,World
2.303,1.738,1.422,2051,Temperature_Change,World
2.34,1.734,1.409,2052,Temperature_Change,World
2.376,1.73,1.395,2053,Temperature_Change,World
2.411,1.724,1.382,2054,Temperature_Change,World
2.446,1.717,1.368,2055,Temperature_Change,World
2.478,1.71,1.354,2056,Temperature_Change,World
2.51,1.701,1.341,2057,Temperature_Change,World
2.541,1.692,1.327,2058,Temperature_Change,World
2.571,1.682,1.314,2059,Temperature_Change,World
2.6,1.67,1.3,2060,Temperature_Change,World
