BaseCase,RA,RASDG,Year,indicator
403.4,197.3,77.51,2049,Population_without_electricity_
393.8,187.9,70.07,2050,Population_without_electricity_
383.6,177.9,62.82,2051,Population_without_electricity_
372.9,167.6,55.75,2052,Population_without_electricity_
361.5,156.9,48.47,2053,Population_without_electricity_
349.7,146.7,41.64,2054,Population_without_electricity_
337.7,137.0,35.24,2055,Population_without_electricity_
325.3,127.3,32.83,2056,Population_without_electricity_
312.4,117.5,30.47,2057,Population_without_electricity_
299.4,107.5,27.93,2058,Population_without_electricity_
286.2,97.13,25.24,2059,Population_without_electricity_
273.0,86.79,22.41,2060,Population_without_electricity_
283.8,283.8,283.8,2020,Poverty_Headcount
298.6,298.6,298.6,2021,Poverty_Headcount
301.6,301.6,301.6,2022,Poverty_Headcount
314.9,314.9,314.9,2023,Poverty_Headcount
326.5,326.5,326.5,2024,Poverty_Headcount
335.7,335.7,332.8,2025,Poverty_Headcount
342.8,342.8,337.8,2026,Poverty_Headcount
348.1,348.1,340.6,2027,Poverty_Headcount
350.0,350.2,340.7,2028,Poverty_Headcount
352.3,352.4,341.3,2029,Poverty_Headcount
354.2,354.1,340.8,2030,Poverty_Headcount
355.4,354.8,338.6,2031,Poverty_Headcount
357.0,355.9,335.7,2032,Poverty_Headcount
359.4,357.3,331.9,2033,Poverty_Headcount
361.5,358.7,327.5,2034,Poverty_Headcount
363.2,359.9,322.2,2035,Poverty_Headcount
364.3,361.1,316.3,2036,Poverty_Headcount
365.0,361.8,310.2,2037,Poverty_Headcount
365.6,361.8,305.8,2038,Poverty_Headcount
365.5,361.0,300.6,2039,Poverty_Headcount
364.9,359.3,294.3,2040,Poverty_Headcount
363.3,356.4,286.6,2041,Poverty_Headcount
360.7,351.5,277.4,2042,Poverty_Headcount
356.2,345.4,267.2,2043,Poverty_Headcount
350.8,338.5,256.3,2044,Poverty_Headcount
344.6,331.2,245.4,2045,Poverty_Headcount
337.7,323.0,234.7,2046,Poverty_Headcount
330.3,315.0,224.5,2047,Poverty_Headcount
322.4,306.2,215.1,2048,Poverty_Headcount
314.3,297.6,205.1,2049,Poverty_Headcount
306.1,289.0,195.6,2050,Poverty_Headcount
297.6,280.2,186.1,2051,Poverty_Headcount
289.1,271.5,177.1,2052,Poverty_Headcount
280.7,263.0,168.7,2053,Poverty_Headcount
272.4,254.4,160.3,2054,Poverty_Headcount
264.1,246.0,152.0,2055,Poverty_Headcount
255.9,237.6,144.1,2056,Poverty_Headcount
247.7,229.8,136.6,2057,Poverty_Headcount
239.9,221.8,129.8,2058,Poverty_Headcount
232.6,214.5,123.3,2059,Poverty_Headcount
224.9,206.8,117.2,2060,Poverty_Headcount
40.48,40.48,40.48,2020,Poverty_Rate
41.44,41.44,41.44,2021,Poverty_Rate
40.72,40.72,40.72,2022,Poverty_Rate
41.35,41.35,41.35,2023,Poverty_Rate
41.68,41.68,41.68,2024,Poverty_Rate
41.67,41.67,41.32,2025,Poverty_Rate
41.41,41.41,40.8,2026,Poverty_Rate
40.91,40.92,40.04,2027,Poverty_Rate
40.06,40.07,39.0,2028,Poverty_Rate
39.28,39.29,38.05,2029,Poverty_Rate
38.47,38.46,37.04,2030,Poverty_Rate
37.63,37.57,35.89,2031,Poverty_Rate
36.87,36.75,34.71,2032,Poverty_Rate
36.21,36.0,33.5,2033,Poverty_Rate
35.55,35.28,32.28,2034,Poverty_Rate
34.87,34.56,31.03,2035,Poverty_Rate
34.16,33.87,29.77,2036,Poverty_Rate
33.45,33.15,28.55,2037,Poverty_Rate
32.75,32.41,27.54,2038,Poverty_Rate
32.02,31.62,26.5,2039,Poverty_Rate
31.28,30.79,25.41,2040,Poverty_Rate
30.48,29.89,24.25,2041,Poverty_Rate
29.62,28.87,23.01,2042,Poverty_Rate
28.66,27.78,21.75,2043,Poverty_Rate
27.65,26.69,20.47,2044,Poverty_Rate
26.63,25.59,19.25,2045,Poverty_Rate
25.6,24.48,18.09,2046,Poverty_Rate
24.56,23.42,17.01,2047,Poverty_Rate
23.53,22.35,16.02,2048,Poverty_Rate
22.52,21.33,15.04,2049,Poverty_Rate
21.55,20.35,14.12,2050,Poverty_Rate
20.59,19.39,13.23,2051,Poverty_Rate
19.66,18.47,12.41,2052,Poverty_Rate
18.78,17.6,11.65,2053,Poverty_Rate
17.93,16.75,10.92,2054,Poverty_Rate
17.11,15.95,10.22,2055,Poverty_Rate
16.32,15.17,9.57,2056,Poverty_Rate
15.57,14.45,8.957,2057,Poverty_Rate
14.86,13.75,8.408,2058,Poverty_Rate
14.2,13.11,7.896,2059,Poverty_Rate
13.54,12.47,7.423,2060,Poverty_Rate
118.6,118.6,118.6,2020,Renewable_Production
122.0,122.0,122.0,2021,Renewable_Production
140.6,140.6,140.6,2022,Renewable_Production
171.1,171.1,171.1,2023,Renewable_Production
200.8,200.8,200.8,2024,Renewable_Production
219.1,219.1,219.1,2025,Renewable_Production
234.8,235.2,235.2,2026,Renewable_Production
253.4,255.5,255.4,2027,Renewable_Production
275.9,280.8,280.4,2028,Renewable_Production
303.0,312.1,311.6,2029,Renewable_Production
331.8,346.4,346.8,2030,Renewable_Production
361.7,381.5,383.4,2031,Renewable_Production
393.0,417.9,422.3,2032,Renewable_Production
425.4,457.0,465.1,2033,Renewable_Production
460.2,501.4,514.6,2034,Renewable_Production
498.4,554.1,574.1,2035,Renewable_Production
540.8,617.1,645.4,2036,Renewable_Production
586.9,692.5,730.7,2037,Renewable_Production
636.3,780.2,829.3,2038,Renewable_Production
687.8,875.6,937.4,2039,Renewable_Production
740.3,972.9,1047.0,2040,Renewable_Production
791.9,1069.0,1155.0,2041,Renewable_Production
842.2,1168.0,1265.0,2042,Renewable_Production
892.9,1270.0,1380.0,2043,Renewable_Production
948.1,1379.0,1503.0,2044,Renewable_Production
1009.0,1499.0,1641.0,2045,Renewable_Production
1080.0,1630.0,1794.0,2046,Renewable_Production
1163.0,1770.0,1959.0,2047,Renewable_Production
1253.0,1921.0,2133.0,2048,Renewable_Production
1352.0,2103.0,2343.0,2049,Renewable_Production
1462.0,2321.0,2599.0,2050,Renewable_Production
1577.0,2557.0,2880.0,2051,Renewable_Production
1697.0,2822.0,3190.0,2052,Renewable_Production
1823.0,3111.0,3530.0,2053,Renewable_Production
1957.0,3426.0,3886.0,2054,Renewable_Production
2100.0,3743.0,4251.0,2055,Renewable_Production
2255.0,4075.0,4598.0,2056,Renewable_Production
2427.0,4382.0,4966.0,2057,Renewable_Production
2618.0,4704.0,5313.0,2058,Renewable_Production
2830.0,5011.0,5695.0,2059,Renewable_Production
3064.0,5340.0,6056.0,2060,Renewable_Production
12.38,12.38,12.38,2020,Renewable_Share
12.53,12.53,12.53,2021,Renewable_Share
13.0,13.0,13.0,2022,Renewable_Share
13.8,13.8,13.8,2023,Renewable_Share
14.74,14.74,14.74,2024,Renewable_Share
15.6,15.6,15.6,2025,Renewable_Share
16.42,16.44,16.44,2026,Renewable_Share
17.22,17.38,17.38,2027,Renewable_Share
18.02,18.46,18.47,2028,Renewable_Share
18.91,19.79,19.8,2029,Renewable_Share
19.85,21.36,21.36,2030,Renewable_Share
20.84,23.06,23.08,2031,Renewable_Share
21.9,24.91,24.97,2032,Renewable_Share
22.99,26.92,27.06,2033,Renewable_Share
24.09,29.12,29.35,2034,Renewable_Share
25.17,31.56,31.9,2035,Renewable_Share
26.28,34.28,34.74,2036,Renewable_Share
27.42,37.34,37.92,2037,Renewable_Share
28.63,40.7,41.39,2038,Renewable_Share
29.84,44.26,45.05,2039,Renewable_Share
31.0,47.88,48.74,2040,Renewable_Share
32.09,51.48,52.39,2041,Renewable_Share
33.06,55.08,56.03,2042,Renewable_Share
34.02,58.65,59.64,2043,Renewable_Share
35.02,62.23,63.24,2044,Renewable_Share
36.04,65.79,66.81,2045,Renewable_Share
37.1,69.29,70.33,2046,Renewable_Share
38.2,72.62,73.67,2047,Renewable_Share
39.29,75.72,76.78,2048,Renewable_Share
40.6,78.67,79.73,2049,Renewable_Share
42.02,81.46,82.49,2050,Renewable_Share
43.43,83.92,84.9,2051,Renewable_Share
44.95,86.12,87.03,2052,Renewable_Share
46.48,88.04,88.88,2053,Renewable_Share
48.09,89.72,90.46,2054,Renewable_Share
49.72,91.16,91.81,2055,Renewable_Share
51.38,92.38,92.93,2056,Renewable_Share
52.85,93.4,93.9,2057,Renewable_Share
54.45,94.26,94.69,2058,Renewable_Share
56.02,94.98,95.38,2059,Renewable_Share
57.53,95.59,95.96,2060,Renewable_Share
0.864,0.864,0.864,2020,Temperature_Change
0.906,0.906,0.906,2021,Temperature_Change
0.948,0.948,0.948,2022,Temperature_Change
0.992,0.992,0.992,2023,Temperature_Change
1.036,1.036,1.036,2024,Temperature_Change
1.08,1.08,1.08,2025,Temperature_Change
1.125,1.125,1.124,2026,Temperature_Change
1.17,1.169,1.166,2027,Temperature_Change
1.215,1.213,1.205,2028,Temperature_Change
1.26,1.255,1.242,2029,Temperature_Change
1.304,1.294,1.276,2030,Temperature_Change
1.349,1.332,1.307,2031,Temperature_Change
1.393,1.368,1.334,2032,Temperature_Change
1.437,1.401,1.358,2033,Temperature_Change
1.481,1.432,1.379,2034,Temperature_Change
1.524,1.461,1.397,2035,Temperature_Change
1.568,1.488,1.411,2036,Temperature_Change
1.612,1.513,1.423,2037,Temperature_Change
1.655,1.536,1.431,2038,Temperature_Change
1.699,1.557,1.436,2039,Temperature_Change
1.741,1.576,1.437,2040,Temperature_Change
1.784,1.592,1.434,2041,Temperature_Change
1.825,1.605,1.43,2042,Temperature_Change
1.866,1.616,1.424,2043,Temperature_Change
1.907,1.625,1.416,2044,Temperature_Change
1.947,1.632,1.408,2045,Temperature_Change
1.986,1.637,1.398,2046,Temperature_Change
2.025,1.64,1.388,2047,Temperature_Change
2.063,1.642,1.377,2048,Temperature_Change
2.1,1.642,1.365,2049,Temperature_Change
2.137,1.641,1.353,2050,Temperature_Change
2.172,1.639,1.341,2051,Temperature_Change
2.207,1.636,1.329,2052,Temperature_Change
2.241,1.631,1.316,2053,Temperature_Change
2.275,1.626,1.303,2054,Temperature_Change
2.307,1.62,1.29,2055,Temperature_Change
2.338,1.613,1.277,2056,Temperature_Change
2.368,1.605,1.264,2057,Temperature_Change
2.397,1.596,1.252,2058,Temperature_Change
2.425,1.586,1.239,2059,Temperature_Change
2.452,1.576,1.227,2060,Temperature_Change
80.09,80.09,80.09,2020,Traditional_Cookstove_Use(%ofh)
79.89,79.89,79.89,2021,Traditional_Cookstove_Use(%ofh)
79.29,79.29,79.29,2022,Traditional_Cookstove_Use(%ofh)
78.66,78.66,78.66,2023,Traditional_Cookstove_Use(%ofh)
77.73,77.73,77.73,2024,Traditional_Cookstove_Use(%ofh)
76.67,76.11,70.91,2025,Traditional_Cookstove_Use(%ofh)
75.6,74.51,60.84,2026,Traditional_Cookstove_Use(%ofh)
74.65,72.99,48.53,2027,Traditional_Cookstove_Use(%ofh)
73.69,71.4,36.87,2028,Traditional_Cookstove_Use(%ofh)
72.76,69.88,26.37,2029,Traditional_Cookstove_Use(%ofh)
71.87,68.33,17.48,2030,Traditional_Cookstove_Use(%ofh)
70.99,66.68,10.8,2031,Traditional_Cookstove_Use(%ofh)
70.08,64.92,6.266,2032,Traditional_Cookstove_Use(%ofh)
69.13,63.04,3.164,2033,Traditional_Cookstove_Use(%ofh)
68.15,61.08,0.015,2034,Traditional_Cookstove_Use(%ofh)
67.11,59.1,0.0,2035,Traditional_Cookstove_Use(%ofh)
66.01,57.14,0.0,2036,Traditional_Cookstove_Use(%ofh)
64.83,55.16,0.0,2037,Traditional_Cookstove_Use(%ofh)
63.58,53.14,0.0,2038,Traditional_Cookstove_Use(%ofh)
62.27,51.1,0.0,2039,Traditional_Cookstove_Use(%ofh)
60.91,49.04,0.0,2040,Traditional_Cookstove_Use(%ofh)
59.5,46.94,0.0,2041,Traditional_Cookstove_Use(%ofh)
58.04,44.81,0.0,2042,Traditional_Cookstove_Use(%ofh)
56.54,42.94,0.0,2043,Traditional_Cookstove_Use(%ofh)
55.01,41.41,0.0,2044,Traditional_Cookstove_Use(%ofh)
53.44,39.87,0.0,2045,Traditional_Cookstove_Use(%ofh)
51.84,38.31,0.0,2046,Traditional_Cookstove_Use(%ofh)
50.23,36.8,0.0,2047,Traditional_Cookstove_Use(%ofh)
48.6,35.44,0.0,2048,Traditional_Cookstove_Use(%ofh)
46.97,34.05,0.0,2049,Traditional_Cookstove_Use(%ofh)
45.34,32.86,0.0,2050,Traditional_Cookstove_Use(%ofh)
43.69,31.67,0.0,2051,Traditional_Cookstove_Use(%ofh)
42.06,30.49,0.0,2052,Traditional_Cookstove_Use(%ofh)
40.43,29.33,0.0,2053,Traditional_Cookstove_Use(%ofh)
38.81,28.23,0.0,2054,Traditional_Cookstove_Use(%ofh)
37.25,27.17,0.0,2055,Traditional_Cookstove_Use(%ofh)
35.71,26.15,0.0,2056,Traditional_Cookstove_Use(%ofh)
34.19,25.14,0.0,2057,Traditional_Cookstove_Use(%ofh)
32.73,24.15,0.0,2058,Traditional_Cookstove_Use(%ofh)
31.3,23.17,0.0,2059,Traditional_Cookstove_Use(%ofh)
29.92,22.22,0.0,2060,Traditional_Cookstove_Use(%ofh)
561.495264,561.495264,561.495264,2020,Traditional_Cookstove_Use
575.7593449999999,575.7593449999999,575.7593449999999,2021,Traditional_Cookstove_Use
587.3263975,587.3263975,587.3263975,2022,Traditional_Cookstove_Use
599.105702,599.105702,599.105702,2023,Traditional_Cookstove_Use
608.9107986,608.9107986,608.9107986,2024,Traditional_Cookstove_Use
617.5625487,613.0829632,571.1816096,2025,Traditional_Cookstove_Use
626.0131505999999,616.9454367,503.706452,2026,Traditional_Cookstove_Use
635.115264,621.0051721,412.8868788,2027,Traditional_Cookstove_Use
643.9835592,623.9020671,322.0941072,2028,Traditional_Cookstove_Use
652.683354,626.8257564,236.5322077,2029,Traditional_Cookstove_Use
661.444784,628.9974338999999,160.8636485,2030,Traditional_Cookstove_Use
670.60716,629.710399,101.9185365,2031,Traditional_Cookstove_Use
678.5765050000001,628.5791766,60.6012345,2032,Traditional_Cookstove_Use
686.3922040000001,625.6289754,31.35307798,2033,Traditional_Cookstove_Use
693.17168,621.0640753,0.15511632,2034,Traditional_Cookstove_Use
698.784485,615.5667414000001,0.0,2035,Traditional_Cookstove_Use
703.8602999999999,609.274692,0.0,2036,Traditional_Cookstove_Use
707.152341,601.9182738,0.0,2037,Traditional_Cookstove_Use
709.998174,593.2562680000001,0.0,2038,Traditional_Cookstove_Use
710.568,583.2405175,0.0,2039,Traditional_Cookstove_Use
710.797332,572.1836036,0.0,2040,Traditional_Cookstove_Use
709.47343,559.579616,0.0,2041,Traditional_Cookstove_Use
706.6372,545.6693966,0.0,2042,Traditional_Cookstove_Use
702.94702,533.8300833999999,0.0,2043,Traditional_Cookstove_Use
697.843792,525.2823285999999,0.0,2044,Traditional_Cookstove_Use
691.400374,515.8769675,0.0,2045,Traditional_Cookstove_Use
684.2799950000001,505.439613,0.0,2046,Traditional_Cookstove_Use
675.38218,494.9027012,0.0,2047,Traditional_Cookstove_Use
665.946848,485.5027372,0.0,2048,Traditional_Cookstove_Use
655.450844,475.13099399999993,0.0,2049,Traditional_Cookstove_Use
643.9487879999999,466.693115,0.0,2050,Traditional_Cookstove_Use
631.485304,457.6413792,0.0,2051,Traditional_Cookstove_Use
618.099684,448.2220314000001,0.0,2052,Traditional_Cookstove_Use
604.37013,438.3449559,0.0,2053,Traditional_Cookstove_Use
589.7786219999999,428.673887,0.0,2054,Traditional_Cookstove_Use
574.88824,419.2594541,0.0,2055,Traditional_Cookstove_Use
559.709685,409.620449,0.0,2056,Traditional_Cookstove_Use
544.257822,399.7661484,0.0,2057,Traditional_Cookstove_Use
528.54106,389.6543801,0.0,2058,Traditional_Cookstove_Use
512.571024,379.19139300000006,0.0,2059,Traditional_Cookstove_Use
496.7093915,368.54123460000005,0.0,2060,Traditional_Cookstove_Use
