BaseCase,RA,RASDG,Year,indicator
1.848,1.744,0.0,2058,Traditional_Cookstove_Use(%ofh)
1.76,1.662,0.0,2059,Traditional_Cookstove_Use(%ofh)
1.676,1.582,0.0,2060,Traditional_Cookstove_Use(%ofh)
363.722766,363.722766,363.722766,2020,Traditional_Cookstove_Use
336.7451472,336.7451472,336.7451472,2021,Traditional_Cookstove_Use
323.8824421,323.8824421,323.8824421,2022,Traditional_Cookstove_Use
304.7061486,304.7061486,304.7061486,2023,Traditional_Cookstove_Use
288.6219568,288.6219568,288.6219568,2024,Traditional_Cookstove_Use
274.88706,271.46049,257.14504200000005,2025,Traditional_Cookstove_Use
261.64683,256.616604,229.813758,2026,Traditional_Cookstove_Use
247.4020296,242.1129744,196.913464,2027,Traditional_Cookstove_Use
233.7759424,228.3469188,171.1702206,2028,Traditional_Cookstove_Use
220.7457844,215.1086523,149.95764160000002,2029,Traditional_Cookstove_Use
208.4204045,202.578827,129.50884140000002,2030,Traditional_Cookstove_Use
196.7961779,190.9612692,108.53477879999998,2031,Traditional_Cookstove_Use
186.1938364,180.0517862,87.03408239999999,2032,Traditional_Cookstove_Use
176.2375734,169.9253207,65.12936429999999,2033,Traditional_Cookstove_Use
167.08158999999998,160.6305704,42.860916200000005,2034,Traditional_Cookstove_Use
158.623808,152.1279675,21.5286402,2035,Traditional_Cookstove_Use
150.583542,144.430407,12.36603696,2036,Traditional_Cookstove_Use
143.4461536,137.454048,3.44518956,2037,Traditional_Cookstove_Use
136.923855,131.21037710000002,0.0,2038,Traditional_Cookstove_Use
130.8936904,125.3165814,0.0,2039,Traditional_Cookstove_Use
125.28144,119.83395450000002,0.0,2040,Traditional_Cookstove_Use
119.7203471,114.6648976,0.0,2041,Traditional_Cookstove_Use
114.3272416,109.3679652,0.0,2042,Traditional_Cookstove_Use
109.0527715,104.3584405,0.0,2043,Traditional_Cookstove_Use
104.0126076,99.4225197,0.0,2044,Traditional_Cookstove_Use
99.1829696,94.767365,0.0,2045,Traditional_Cookstove_Use
94.556266,90.317716,0.0,2046,Traditional_Cookstove_Use
90.1307361,86.1686872,0.0,2047,Traditional_Cookstove_Use
85.93391439999999,81.8575568,0.0,2048,Traditional_Cookstove_Use
81.9203456,77.8929656,0.0,2049,Traditional_Cookstove_Use
78.260085,74.1848217,0.0,2050,Traditional_Cookstove_Use
74.6947544,70.7324365,0.0,2051,Traditional_Cookstove_Use
71.2833749,67.337468,0.0,2052,Traditional_Cookstove_Use
67.98596219999999,64.184166,0.0,2053,Traditional_Cookstove_Use
64.7619505,61.0092903,0.0,2054,Traditional_Cookstove_Use
61.6061417,58.092664,0.0,2055,Traditional_Cookstove_Use
58.485420000000005,55.116126,0.0,2056,Traditional_Cookstove_Use
55.4967762,52.3654989,0.0,2057,Traditional_Cookstove_Use
52.583792800000005,49.65776,0.0,2058,Traditional_Cookstove_Use
49.8164515,47.0937489,0.0,2059,Traditional_Cookstove_Use
47.201616,44.587893,0.0,2060,Traditional_Cookstove_Use
