BaseCase,RA,RASDG,Year,indicator
8.445,8.445,8.455,2028,Average_Education_Years
8.511,8.511,8.526,2029,Average_Education_Years
8.577,8.577,8.598,2030,Average_Education_Years
8.642,8.642,8.671,2031,Average_Education_Years
8.706,8.706,8.745,2032,Average_Education_Years
8.77,8.769,8.819,2033,Average_Education_Years
8.833,8.833,8.894,2034,Average_Education_Years
8.897,8.896,8.97,2035,Average_Education_Years
8.959,8.958,9.047,2036,Average_Education_Years
9.021,9.02,9.124,2037,Average_Education_Years
9.081,9.08,9.202,2038,Average_Education_Years
9.141,9.14,9.28,2039,Average_Education_Years
9.2,9.198,9.358,2040,Average_Education_Years
9.258,9.256,9.435,2041,Average_Education_Years
9.314,9.312,9.511,2042,Average_Education_Years
9.369,9.367,9.587,2043,Average_Education_Years
9.422,9.42,9.661,2044,Average_Education_Years
9.474,9.471,9.734,2045,Average_Education_Years
9.525,9.523,9.807,2046,Average_Education_Years
9.575,9.573,9.88,2047,Average_Education_Years
9.624,9.622,9.953,2048,Average_Education_Years
9.673,9.671,10.03,2049,Average_Education_Years
9.721,9.72,10.1,2050,Average_Education_Years
9.768,9.768,10.17,2051,Average_Education_Years
9.815,9.815,10.24,2052,Average_Education_Years
9.862,9.862,10.31,2053,Average_Education_Years
9.908,9.909,10.38,2054,Average_Education_Years
9.954,9.956,10.45,2055,Average_Education_Years
10.0,10.0,10.52,2056,Average_Education_Years
10.05,10.05,10.59,2057,Average_Education_Years
10.09,10.1,10.66,2058,Average_Education_Years
10.14,10.14,10.73,2059,Average_Education_Years
10.18,10.19,10.8,2060,Average_Education_Years
0.666,0.666,0.666,2020,Carbon_Emissions_from_Fossil
0.678,0.678,0.678,2021,Carbon_Emissions_from_Fossil
0.692,0.692,0.692,2022,Carbon_Emissions_from_Fossil
0.719,0.719,0.719,2023,Carbon_Emissions_from_Fossil
0.727,0.727,0.727,2024,Carbon_Emissions_from_Fossil
0.737,0.737,0.737,2025,Carbon_Emissions_from_Fossil
0.754,0.756,0.755,2026,Carbon_Emissions_from_Fossil
0.768,0.768,0.768,2027,Carbon_Emissions_from_Fossil
0.778,0.77,0.769,2028,Carbon_Emissions_from_Fossil
0.784,0.763,0.762,2029,Carbon_Emissions_from_Fossil
0.79,0.751,0.75,2030,Carbon_Emissions_from_Fossil
0.795,0.738,0.738,2031,Carbon_Emissions_from_Fossil
0.801,0.724,0.726,2032,Carbon_Emissions_from_Fossil
0.806,0.711,0.715,2033,Carbon_Emissions_from_Fossil
0.813,0.699,0.706,2034,Carbon_Emissions_from_Fossil
0.82,0.688,0.697,2035,Carbon_Emissions_from_Fossil
0.831,0.678,0.69,2036,Carbon_Emissions_from_Fossil
0.844,0.668,0.682,2037,Carbon_Emissions_from_Fossil
0.853,0.652,0.666,2038,Carbon_Emissions_from_Fossil
0.858,0.633,0.649,2039,Carbon_Emissions_from_Fossil
0.861,0.607,0.622,2040,Carbon_Emissions_from_Fossil
0.862,0.572,0.587,2041,Carbon_Emissions_from_Fossil
0.861,0.538,0.553,2042,Carbon_Emissions_from_Fossil
0.859,0.503,0.517,2043,Carbon_Emissions_from_Fossil
0.857,0.47,0.484,2044,Carbon_Emissions_from_Fossil
0.856,0.437,0.451,2045,Carbon_Emissions_from_Fossil
0.855,0.405,0.418,2046,Carbon_Emissions_from_Fossil
0.855,0.373,0.386,2047,Carbon_Emissions_from_Fossil
0.855,0.338,0.349,2048,Carbon_Emissions_from_Fossil
0.849,0.309,0.321,2049,Carbon_Emissions_from_Fossil
0.847,0.28,0.292,2050,Carbon_Emissions_from_Fossil
0.844,0.254,0.266,2051,Carbon_Emissions_from_Fossil
0.838,0.228,0.239,2052,Carbon_Emissions_from_Fossil
0.83,0.203,0.213,2053,Carbon_Emissions_from_Fossil
0.82,0.178,0.187,2054,Carbon_Emissions_from_Fossil
0.809,0.154,0.163,2055,Carbon_Emissions_from_Fossil
0.797,0.13,0.137,2056,Carbon_Emissions_from_Fossil
0.784,0.109,0.114,2057,Carbon_Emissions_from_Fossil
0.769,0.086,0.091,2058,Carbon_Emissions_from_Fossil
0.753,0.067,0.071,2059,Carbon_Emissions_from_Fossil
0.736,0.047,0.052,2060,Carbon_Emissions_from_Fossil
94.41,94.41,94.41,2020,Electricity_Access
94.39,94.39,94.39,2021,Electricity_Access
94.38,94.38,94.38,2022,Electricity_Access
94.35,94.35,94.35,2023,Electricity_Access
94.3,94.3,94.3,2024,Electricity_Access
94.25,94.3,94.31,2025,Electricity_Access
94.21,94.38,94.41,2026,Electricity_Access
94.2,94.47,94.52,2027,Electricity_Access
94.16,94.51,94.64,2028,Electricity_Access
94.14,94.6,94.88,2029,Electricity_Access
94.12,94.73,95.16,2030,Electricity_Access
94.11,94.92,95.49,2031,Electricity_Access
94.11,95.18,95.87,2032,Electricity_Access
94.11,95.46,96.24,2033,Electricity_Access
94.12,95.76,96.55,2034,Electricity_Access
94.13,96.02,96.88,2035,Electricity_Access
94.15,96.22,97.24,2036,Electricity_Access
94.18,96.43,97.61,2037,Electricity_Access
94.22,96.64,97.88,2038,Electricity_Access
94.28,96.86,98.15,2039,Electricity_Access
94.35,97.08,98.43,2040,Electricity_Access
94.41,97.3,98.72,2041,Electricity_Access
94.49,97.53,99.02,2042,Electricity_Access
94.57,97.77,99.33,2043,Electricity_Access
94.66,98.0,99.63,2044,Electricity_Access
94.77,98.23,99.88,2045,Electricity_Access
94.88,98.48,99.98,2046,Electricity_Access
95.01,98.75,99.99,2047,Electricity_Access
95.14,99.0,99.99,2048,Electricity_Access
95.29,99.21,100.0,2049,Electricity_Access
95.44,99.36,100.0,2050,Electricity_Access
95.62,99.53,100.0,2051,Electricity_Access
95.8,99.71,100.0,2052,Electricity_Access
96.0,99.9,100.0,2053,Electricity_Access
96.22,99.99,100.0,2054,Electricity_Access
96.45,100.0,100.0,2055,Electricity_Access
96.69,100.0,100.0,2056,Electricity_Access
96.94,100.0,100.0,2057,Electricity_Access
97.21,100.0,100.0,2058,Electricity_Access
97.48,100.0,100.0,2059,Electricity_Access
97.73,100.0,100.0,2060,Electricity_Access
2549.0,2549.0,2549.0,2020,Electricity_Use
2711.0,2712.0,2712.0,2021,Electricity_Use
2824.0,2824.0,2824.0,2022,Electricity_Use
2945.0,2945.0,2945.0,2023,Electricity_Use
3014.0,3014.0,3014.0,2024,Electricity_Use
3081.0,3081.0,3081.0,2025,Electricity_Use
3167.0,3142.0,3142.0,2026,Electricity_Use
3245.0,3196.0,3195.0,2027,Electricity_Use
3326.0,3251.0,3254.0,2028,Electricity_Use
3406.0,3306.0,3314.0,2029,Electricity_Use
3489.0,3366.0,3381.0,2030,Electricity_Use
3574.0,3431.0,3453.0,2031,Electricity_Use
3660.0,3498.0,3530.0,2032,Electricity_Use
3749.0,3569.0,3611.0,2033,Electricity_Use
3838.0,3642.0,3695.0,2034,Electricity_Use
3927.0,3715.0,3780.0,2035,Electricity_Use
4017.0,3787.0,3866.0,2036,Electricity_Use
4107.0,3859.0,3954.0,2037,Electricity_Use
4198.0,3909.0,4020.0,2038,Electricity_Use
4290.0,3958.0,4086.0,2039,Electricity_Use
4385.0,4007.0,4152.0,2040,Electricity_Use
4481.0,4068.0,4231.0,2041,Electricity_Use
4581.0,4129.0,4312.0,2042,Electricity_Use
4684.0,4190.0,4394.0,2043,Electricity_Use
4790.0,4253.0,4477.0,2044,Electricity_Use
4898.0,4315.0,4560.0,2045,Electricity_Use
5008.0,4377.0,4645.0,2046,Electricity_Use
5119.0,4438.0,4731.0,2047,Electricity_Use
5232.0,4542.0,4866.0,2048,Electricity_Use
5346.0,4647.0,5003.0,2049,Electricity_Use
5461.0,4751.0,5142.0,2050,Electricity_Use
5581.0,4860.0,5283.0,2051,Electricity_Use
5707.0,4968.0,5424.0,2052,Electricity_Use
5835.0,5076.0,5565.0,2053,Electricity_Use
5966.0,5183.0,5706.0,2054,Electricity_Use
6101.0,5291.0,5850.0,2055,Electricity_Use
6239.0,5402.0,5998.0,2056,Electricity_Use
6380.0,5501.0,6135.0,2057,Electricity_Use
6524.0,5602.0,6274.0,2058,Electricity_Use
6671.0,5704.0,6417.0,2059,Electricity_Use
6740.0,5730.0,6476.0,2060,Electricity_Use
20430.0,20430.0,20430.0,2020,Energy_Demand_per_capita
20529.0,20529.0,20529.0,2021,Energy_Demand_per_capita
20670.0,20670.0,20670.0,2022,Energy_Demand_per_capita
20943.0,20943.0,20943.0,2023,Energy_Demand_per_capita
20838.0,20838.0,20838.0,2024,Energy_Demand_per_capita
20771.0,20771.0,20771.0,2025,Energy_Demand_per_capita
20856.0,20673.0,20670.0,2026,Energy_Demand_per_capita
20891.0,20524.0,20518.0,2027,Energy_Demand_per_capita
20928.0,20377.0,20396.0,2028,Energy_Demand_per_capita
20963.0,20234.0,20281.0,2029,Energy_Demand_per_capita
21016.0,20123.0,20203.0,2030,Energy_Demand_per_capita
21078.0,20037.0,20157.0,2031,Energy_Demand_per_capita
21143.0,19964.0,20128.0,2032,Energy_Demand_per_capita
21213.0,19906.0,20119.0,2033,Energy_Demand_per_capita
21280.0,19846.0,20111.0,2034,Energy_Demand_per_capita
21340.0,19776.0,20099.0,2035,Energy_Demand_per_capita
21393.0,19696.0,20079.0,2036,Energy_Demand_per_capita
21442.0,19610.0,20057.0,2037,Energy_Demand_per_capita
21489.0,19387.0,19895.0,2038,Energy_Demand_per_capita
21537.0,19153.0,19727.0,2039,Energy_Demand_per_capita
21589.0,18915.0,19553.0,2040,Energy_Demand_per_capita
21647.0,18749.0,19452.0,2041,Energy_Demand_per_capita
21714.0,18582.0,19349.0,2042,Energy_Demand_per_capita
21790.0,18414.0,19247.0,2043,Energy_Demand_per_capita
21872.0,18246.0,19144.0,2044,Energy_Demand_per_capita
21960.0,18075.0,19035.0,2045,Energy_Demand_per_capita
22049.0,17896.0,18919.0,2046,Energy_Demand_per_capita
22141.0,17712.0,18800.0,2047,Energy_Demand_per_capita
22232.0,17748.0,18932.0,2048,Energy_Demand_per_capita
22323.0,17784.0,19061.0,2049,Energy_Demand_per_capita
22418.0,17816.0,19195.0,2050,Energy_Demand_per_capita
22522.0,17864.0,19325.0,2051,Energy_Demand_per_capita
22653.0,17910.0,19451.0,2052,Energy_Demand_per_capita
22792.0,17957.0,19576.0,2053,Energy_Demand_per_capita
22939.0,18000.0,19701.0,2054,Energy_Demand_per_capita
23099.0,18050.0,19829.0,2055,Energy_Demand_per_capita
23268.0,18109.0,19973.0,2056,Energy_Demand_per_capita
23445.0,18116.0,20058.0,2057,Energy_Demand_per_capita
23628.0,18126.0,20149.0,2058,Energy_Demand_per_capita
23818.0,18142.0,20248.0,2059,Energy_Demand_per_capita
24013.0,18166.0,20359.0,2060,Energy_Demand_per_capita
2.78386,2.78386,2.78386,2020,Energy_Demand_Relative_to_GDP
2.68155,2.68156,2.68156,2021,Energy_Demand_Relative_to_GDP
2.59025,2.59025,2.59025,2022,Energy_Demand_Relative_to_GDP
2.62268,2.62271,2.62271,2023,Energy_Demand_Relative_to_GDP
2.58652,2.58656,2.58656,2024,Energy_Demand_Relative_to_GDP
2.51327,2.51332,2.51332,2025,Energy_Demand_Relative_to_GDP
2.47009,2.44846,2.44806,2026,Energy_Demand_Relative_to_GDP
2.42589,2.38486,2.37967,2027,Energy_Demand_Relative_to_GDP
2.38274,2.32272,2.3155,2028,Energy_Demand_Relative_to_GDP
2.33713,2.25835,2.24789,2029,Energy_Demand_Relative_to_GDP
2.29421,2.19793,2.18361,2030,Energy_Demand_Relative_to_GDP
2.25394,2.14176,2.12348,2031,Energy_Demand_Relative_to_GDP
2.21485,2.08727,2.06445,2032,Energy_Demand_Relative_to_GDP
2.17819,2.03712,2.00927,2033,Energy_Demand_Relative_to_GDP
2.14286,1.98956,1.95614,2034,Energy_Demand_Relative_to_GDP
2.10893,1.94392,1.90472,2035,Energy_Demand_Relative_to_GDP
2.0763,1.89998,1.85498,2036,Energy_Demand_Relative_to_GDP
2.04506,1.8575,1.80667,2037,Energy_Demand_Relative_to_GDP
2.01473,1.80395,1.74741,2038,Energy_Demand_Relative_to_GDP
1.98561,1.75148,1.69,2039,Energy_Demand_Relative_to_GDP
1.95741,1.69972,1.63407,2040,Energy_Demand_Relative_to_GDP
1.92988,1.65537,1.58554,2041,Energy_Demand_Relative_to_GDP
1.90327,1.61157,1.53725,2042,Energy_Demand_Relative_to_GDP
1.8779,1.56816,1.48985,2043,Energy_Demand_Relative_to_GDP
1.8533,1.5255,1.44334,2044,Energy_Demand_Relative_to_GDP
1.82943,1.48355,1.3976,2045,Energy_Demand_Relative_to_GDP
1.806,1.44199,1.35266,2046,Energy_Demand_Relative_to_GDP
1.78309,1.40112,1.30908,2047,Energy_Demand_Relative_to_GDP
1.76041,1.37806,1.28386,2048,Energy_Demand_Relative_to_GDP
1.73785,1.35537,1.25888,2049,Energy_Demand_Relative_to_GDP
1.71622,1.33246,1.23494,2050,Energy_Demand_Relative_to_GDP
1.69463,1.31137,1.21124,2051,Energy_Demand_Relative_to_GDP
1.67472,1.28996,1.1878,2052,Energy_Demand_Relative_to_GDP
1.65493,1.26931,1.16445,2053,Energy_Demand_Relative_to_GDP
1.63484,1.24767,1.14118,2054,Energy_Demand_Relative_to_GDP
1.61514,1.22695,1.11798,2055,Energy_Demand_Relative_to_GDP
1.59554,1.20641,1.0956,2056,Energy_Demand_Relative_to_GDP
1.57619,1.18261,1.06995,2057,Energy_Demand_Relative_to_GDP
1.55683,1.15875,1.0447,2058,Energy_Demand_Relative_to_GDP
1.53757,1.1355,1.01981,2059,Energy_Demand_Relative_to_GDP
1.51818,1.11225,0.99542,2060,Energy_Demand_Relative_to_GDP
18737.0,18737.0,18737.0,2020,Fossil_Fuel_Production
18862.0,18862.0,18862.0,2021,Fossil_Fuel_Production
19184.0,19184.0,19184.0,2022,Fossil_Fuel_Production
19649.0,19650.0,19650.0,2023,Fossil_Fuel_Production
19718.0,19718.0,19718.0,2024,Fossil_Fuel_Production
19830.0,19830.0,19830.0,2025,Fossil_Fuel_Production
20188.0,20188.0,20188.0,2026,Fossil_Fuel_Production
20448.0,20316.0,20310.0,2027,Fossil_Fuel_Production
20627.0,20191.0,20174.0,2028,Fossil_Fuel_Production
20789.0,19893.0,19878.0,2029,Fossil_Fuel_Production
20918.0,19435.0,19448.0,2030,Fossil_Fuel_Production
20996.0,18850.0,18893.0,2031,Fossil_Fuel_Production
21080.0,18276.0,18360.0,2032,Fossil_Fuel_Production
21149.0,17705.0,17838.0,2033,Fossil_Fuel_Production
21234.0,17144.0,17328.0,2034,Fossil_Fuel_Production
21337.0,16600.0,16835.0,2035,Fossil_Fuel_Production
21450.0,16052.0,16330.0,2036,Fossil_Fuel_Production
21542.0,15487.0,15800.0,2037,Fossil_Fuel_Production
21586.0,14879.0,15206.0,2038,Fossil_Fuel_Production
21540.0,14196.0,14528.0,2039,Fossil_Fuel_Production
21388.0,13436.0,13773.0,2040,Fossil_Fuel_Production
21166.0,12604.0,12921.0,2041,Fossil_Fuel_Production
20923.0,11741.0,12044.0,2042,Fossil_Fuel_Production
20652.0,10885.0,11176.0,2043,Fossil_Fuel_Production
20368.0,10048.0,10328.0,2044,Fossil_Fuel_Production
20078.0,9240.0,9508.0,2045,Fossil_Fuel_Production
19792.0,8469.0,8723.0,2046,Fossil_Fuel_Production
19494.0,7743.0,7980.0,2047,Fossil_Fuel_Production
19174.0,7068.0,7288.0,2048,Fossil_Fuel_Production
18817.0,6453.0,6658.0,2049,Fossil_Fuel_Production
18420.0,5905.0,6089.0,2050,Fossil_Fuel_Production
17990.0,5409.0,5582.0,2051,Fossil_Fuel_Production
17515.0,4959.0,5117.0,2052,Fossil_Fuel_Production
16996.0,4541.0,4686.0,2053,Fossil_Fuel_Production
16447.0,4156.0,4284.0,2054,Fossil_Fuel_Production
15879.0,3794.0,3907.0,2055,Fossil_Fuel_Production
15302.0,3459.0,3556.0,2056,Fossil_Fuel_Production
14727.0,3147.0,3232.0,2057,Fossil_Fuel_Production
14160.0,2860.0,2935.0,2058,Fossil_Fuel_Production
13601.0,2597.0,2666.0,2059,Fossil_Fuel_Production
13052.0,2361.0,2425.0,2060,Fossil_Fuel_Production
3.945,3.945,3.945,2020,GDP_(MER)
4.184,4.184,4.184,2021,GDP_(MER)
4.433,4.433,4.433,2022,GDP_(MER)
4.508,4.508,4.508,2023,GDP_(MER)
4.621,4.621,4.621,2024,GDP_(MER)
4.814,4.814,4.814,2025,GDP_(MER)
4.993,4.993,4.993,2026,GDP_(MER)
5.168,5.165,5.174,2027,GDP_(MER)
5.346,5.34,5.361,2028,GDP_(MER)
5.535,5.529,5.566,2029,GDP_(MER)
5.729,5.726,5.783,2030,GDP_(MER)
5.926,5.929,6.01,2031,GDP_(MER)
6.128,6.14,6.25,2032,GDP_(MER)
6.331,6.352,6.497,2033,GDP_(MER)
6.536,6.565,6.75,2034,GDP_(MER)
6.741,6.777,7.007,2035,GDP_(MER)
6.945,6.988,7.269,2036,GDP_(MER)
7.15,7.199,7.536,2037,GDP_(MER)
7.356,7.412,7.81,2038,GDP_(MER)
7.563,7.626,8.089,2039,GDP_(MER)
7.774,7.844,8.374,2040,GDP_(MER)
7.989,8.067,8.667,2041,GDP_(MER)
8.209,8.297,8.973,2042,GDP_(MER)
8.432,8.533,9.291,2043,GDP_(MER)
8.659,8.775,9.618,2044,GDP_(MER)
8.888,9.021,9.956,2045,GDP_(MER)
9.121,9.272,10.3,2046,GDP_(MER)
9.357,9.525,10.66,2047,GDP_(MER)
9.595,9.784,11.02,2048,GDP_(MER)
9.837,10.05,11.39,2049,GDP_(MER)
10.08,10.32,11.77,2050,GDP_(MER)
10.33,10.59,12.16,2051,GDP_(MER)
10.59,10.86,12.55,2052,GDP_(MER)
10.85,11.14,12.96,2053,GDP_(MER)
11.12,11.43,13.38,2054,GDP_(MER)
11.4,11.73,13.82,2055,GDP_(MER)
11.7,12.04,14.28,2056,GDP_(MER)
11.99,12.35,14.75,2057,GDP_(MER)
12.3,12.68,15.24,2058,GDP_(MER)
12.62,13.01,15.76,2059,GDP_(MER)
12.94,13.36,16.3,2060,GDP_(MER)
16.73,16.73,16.73,2020,GDP_per_capita_(PPP)
17.2,17.2,17.2,2021,GDP_per_capita_(PPP)
17.66,17.66,17.66,2022,GDP_per_capita_(PPP)
17.41,17.41,17.41,2023,GDP_per_capita_(PPP)
17.49,17.49,17.49,2024,GDP_per_capita_(PPP)
17.76,17.76,17.76,2025,GDP_per_capita_(PPP)
17.93,17.93,17.92,2026,GDP_per_capita_(PPP)
18.13,18.12,18.15,2027,GDP_per_capita_(PPP)
18.31,18.3,18.36,2028,GDP_per_capita_(PPP)
18.52,18.5,18.6,2029,GDP_per_capita_(PPP)
18.73,18.72,18.87,2030,GDP_per_capita_(PPP)
18.93,18.94,19.14,2031,GDP_per_capita_(PPP)
19.14,19.17,19.44,2032,GDP_per_capita_(PPP)
19.34,19.39,19.74,2033,GDP_per_capita_(PPP)
19.54,19.6,20.04,2034,GDP_per_capita_(PPP)
19.72,19.8,20.34,2035,GDP_per_capita_(PPP)
19.9,19.99,20.63,2036,GDP_per_capita_(PPP)
20.07,20.17,20.92,2037,GDP_per_capita_(PPP)
20.24,20.35,21.22,2038,GDP_per_capita_(PPP)
20.4,20.52,21.52,2039,GDP_per_capita_(PPP)
20.56,20.69,21.82,2040,GDP_per_capita_(PPP)
20.73,20.87,22.12,2041,GDP_per_capita_(PPP)
20.89,21.05,22.44,2042,GDP_per_capita_(PPP)
21.06,21.24,22.77,2043,GDP_per_capita_(PPP)
21.23,21.43,23.11,2044,GDP_per_capita_(PPP)
21.4,21.62,23.46,2045,GDP_per_capita_(PPP)
21.57,21.82,23.84,2046,GDP_per_capita_(PPP)
21.74,22.02,24.27,2047,GDP_per_capita_(PPP)
21.91,22.22,24.7,2048,GDP_per_capita_(PPP)
22.08,22.42,25.16,2049,GDP_per_capita_(PPP)
22.28,22.66,25.61,2050,GDP_per_capita_(PPP)
22.51,22.92,26.07,2051,GDP_per_capita_(PPP)
22.75,23.18,26.54,2052,GDP_per_capita_(PPP)
22.99,23.43,27.01,2053,GDP_per_capita_(PPP)
