BaseCase,RA,RASDG,Year,indicator
33.97,33.97,33.97,2024,Poverty_Rate
33.6,33.6,33.26,2025,Poverty_Rate
33.15,33.15,32.54,2026,Poverty_Rate
32.42,32.42,31.59,2027,Poverty_Rate
31.62,31.62,30.6,2028,Poverty_Rate
30.8,30.79,29.59,2029,Poverty_Rate
29.97,29.93,28.54,2030,Poverty_Rate
29.17,29.08,27.45,2031,Poverty_Rate
28.43,28.27,26.31,2032,Poverty_Rate
27.74,27.5,25.15,2033,Poverty_Rate
27.06,26.74,23.97,2034,Poverty_Rate
26.37,26.02,22.81,2035,Poverty_Rate
25.69,25.34,21.68,2036,Poverty_Rate
25.02,24.66,20.6,2037,Poverty_Rate
24.37,23.99,19.76,2038,Poverty_Rate
23.73,23.31,18.93,2039,Poverty_Rate
23.08,22.61,18.09,2040,Poverty_Rate
22.41,21.88,17.21,2041,Poverty_Rate
21.73,21.1,16.3,2042,Poverty_Rate
20.99,20.28,15.38,2043,Poverty_Rate
20.25,19.49,14.47,2044,Poverty_Rate
19.54,18.72,13.61,2045,Poverty_Rate
18.82,17.97,12.81,2046,Poverty_Rate
18.12,17.27,12.07,2047,Poverty_Rate
17.45,16.57,11.38,2048,Poverty_Rate
16.81,15.92,10.71,2049,Poverty_Rate
16.22,15.31,10.08,2050,Poverty_Rate
15.61,14.71,9.468,2051,Poverty_Rate
15.03,14.15,8.903,2052,Poverty_Rate
14.46,13.62,8.386,2053,Poverty_Rate
13.91,13.11,7.876,2054,Poverty_Rate
13.37,12.61,7.376,2055,Poverty_Rate
12.83,12.11,6.89,2056,Poverty_Rate
12.29,11.6,6.412,2057,Poverty_Rate
11.76,11.04,5.923,2058,Poverty_Rate
11.2,10.41,5.412,2059,Poverty_Rate
10.55,9.742,4.893,2060,Poverty_Rate
242.5,242.5,242.5,2020,Renewable_Production
251.6,251.6,251.6,2021,Renewable_Production
288.7,288.7,288.7,2022,Renewable_Production
342.7,342.8,342.8,2023,Renewable_Production
391.2,391.2,391.2,2024,Renewable_Production
431.6,431.6,431.6,2025,Renewable_Production
471.7,475.3,475.3,2026,Renewable_Production
514.9,528.9,528.6,2027,Renewable_Production
562.7,594.0,593.0,2028,Renewable_Production
615.5,670.9,669.8,2029,Renewable_Production
671.1,756.2,756.5,2030,Renewable_Production
729.5,844.1,847.3,2031,Renewable_Production
792.3,936.7,945.6,2032,Renewable_Production
860.2,1039.0,1057.0,2033,Renewable_Production
935.5,1157.0,1187.0,2034,Renewable_Production
1021.0,1297.0,1343.0,2035,Renewable_Production
1118.0,1460.0,1525.0,2036,Renewable_Production
1228.0,1652.0,1740.0,2037,Renewable_Production
1349.0,1871.0,1985.0,2038,Renewable_Production
1477.0,2106.0,2246.0,2039,Renewable_Production
1611.0,2342.0,2507.0,2040,Renewable_Production
1749.0,2576.0,2764.0,2041,Renewable_Production
1893.0,2810.0,3025.0,2042,Renewable_Production
2047.0,3051.0,3295.0,2043,Renewable_Production
2216.0,3309.0,3585.0,2044,Renewable_Production
2406.0,3591.0,3905.0,2045,Renewable_Production
2621.0,3900.0,4257.0,2046,Renewable_Production
2863.0,4233.0,4641.0,2047,Renewable_Production
3130.0,4595.0,5056.0,2048,Renewable_Production
3420.0,5028.0,5557.0,2049,Renewable_Production
3720.0,5544.0,6165.0,2050,Renewable_Production
4038.0,6105.0,6827.0,2051,Renewable_Production
4354.0,6737.0,7561.0,2052,Renewable_Production
4691.0,7417.0,8322.0,2053,Renewable_Production
5035.0,8105.0,9146.0,2054,Renewable_Production
5403.0,8838.0,9916.0,2055,Renewable_Production
5791.0,9529.0,10757.0,2056,Renewable_Production
6212.0,10276.0,11524.0,2057,Renewable_Production
6664.0,10929.0,12371.0,2058,Renewable_Production
7152.0,11680.0,13122.0,2059,Renewable_Production
7681.0,12312.0,14026.0,2060,Renewable_Production
4.708,4.708,4.708,2020,Renewable_Share
4.974,4.974,4.974,2021,Renewable_Share
5.51,5.51,5.51,2022,Renewable_Share
6.238,6.238,6.238,2023,Renewable_Share
6.975,6.975,6.975,2024,Renewable_Share
7.624,7.624,7.624,2025,Renewable_Share
8.284,8.343,8.343,2026,Renewable_Share
8.984,9.234,9.231,2027,Renewable_Share
9.741,10.34,10.34,2028,Renewable_Share
10.59,11.73,11.72,2029,Renewable_Share
11.5,13.34,13.33,2030,Renewable_Share
12.46,15.1,15.11,2031,Renewable_Share
13.48,17.0,17.06,2032,Renewable_Share
14.55,19.08,19.21,2033,Renewable_Share
15.7,21.38,21.58,2034,Renewable_Share
16.94,23.97,24.28,2035,Renewable_Share
18.29,26.82,27.26,2036,Renewable_Share
19.76,29.99,30.56,2037,Renewable_Share
21.34,33.43,34.12,2038,Renewable_Share
23.02,36.99,37.79,2039,Renewable_Share
24.73,40.57,41.45,2040,Renewable_Share
26.48,44.18,45.1,2041,Renewable_Share
28.26,47.8,48.77,2042,Renewable_Share
30.1,51.4,52.46,2043,Renewable_Share
32.01,55.01,56.12,2044,Renewable_Share
34.0,58.59,59.77,2045,Renewable_Share
36.06,62.14,63.35,2046,Renewable_Share
38.17,65.65,66.89,2047,Renewable_Share
40.28,69.01,70.28,2048,Renewable_Share
42.48,72.26,73.55,2049,Renewable_Share
44.58,75.38,76.67,2050,Renewable_Share
46.66,78.18,79.46,2051,Renewable_Share
48.66,80.75,81.99,2052,Renewable_Share
50.7,83.03,84.17,2053,Renewable_Share
52.7,85.02,86.11,2054,Renewable_Share
54.7,86.79,87.74,2055,Renewable_Share
56.66,88.28,89.21,2056,Renewable_Share
58.49,89.63,90.43,2057,Renewable_Share
60.33,90.74,91.54,2058,Renewable_Share
62.1,91.79,92.45,2059,Renewable_Share
63.81,92.64,93.32,2060,Renewable_Share
0.846,0.846,0.846,2020,Temperature_Change
0.887,0.887,0.887,2021,Temperature_Change
0.929,0.929,0.929,2022,Temperature_Change
0.971,0.971,0.971,2023,Temperature_Change
1.015,1.015,1.015,2024,Temperature_Change
1.058,1.058,1.058,2025,Temperature_Change
1.102,1.102,1.101,2026,Temperature_Change
1.146,1.145,1.142,2027,Temperature_Change
1.19,1.188,1.18,2028,Temperature_Change
1.233,1.229,1.217,2029,Temperature_Change
1.277,1.268,1.25,2030,Temperature_Change
1.321,1.305,1.28,2031,Temperature_Change
1.364,1.339,1.306,2032,Temperature_Change
1.407,1.372,1.33,2033,Temperature_Change
1.45,1.402,1.35,2034,Temperature_Change
1.493,1.431,1.368,2035,Temperature_Change
1.536,1.457,1.382,2036,Temperature_Change
1.578,1.482,1.393,2037,Temperature_Change
1.621,1.505,1.401,2038,Temperature_Change
1.664,1.525,1.406,2039,Temperature_Change
1.705,1.543,1.407,2040,Temperature_Change
1.747,1.559,1.404,2041,Temperature_Change
1.787,1.572,1.4,2042,Temperature_Change
1.828,1.583,1.394,2043,Temperature_Change
1.867,1.591,1.387,2044,Temperature_Change
1.906,1.598,1.379,2045,Temperature_Change
1.945,1.603,1.369,2046,Temperature_Change
1.983,1.606,1.359,2047,Temperature_Change
2.02,1.608,1.348,2048,Temperature_Change
2.056,1.608,1.337,2049,Temperature_Change
2.092,1.607,1.325,2050,Temperature_Change
2.127,1.605,1.313,2051,Temperature_Change
2.162,1.602,1.301,2052,Temperature_Change
2.195,1.598,1.289,2053,Temperature_Change
2.227,1.592,1.276,2054,Temperature_Change
2.259,1.586,1.264,2055,Temperature_Change
2.289,1.579,1.251,2056,Temperature_Change
2.319,1.571,1.238,2057,Temperature_Change
2.347,1.563,1.226,2058,Temperature_Change
2.375,1.553,1.213,2059,Temperature_Change
2.401,1.543,1.201,2060,Temperature_Change
74.72,74.72,74.72,2020,Traditional_Cookstove_Use(%ofh)
74.06,74.06,74.06,2021,Traditional_Cookstove_Use(%ofh)
73.15,73.15,73.15,2022,Traditional_Cookstove_Use(%ofh)
72.35,72.35,72.35,2023,Traditional_Cookstove_Use(%ofh)
71.3,71.3,71.3,2024,Traditional_Cookstove_Use(%ofh)
70.21,69.1,63.95,2025,Traditional_Cookstove_Use(%ofh)
69.14,66.97,54.34,2026,Traditional_Cookstove_Use(%ofh)
68.05,65.0,43.42,2027,Traditional_Cookstove_Use(%ofh)
66.92,63.01,33.09,2028,Traditional_Cookstove_Use(%ofh)
65.74,60.97,25.01,2029,Traditional_Cookstove_Use(%ofh)
64.55,58.87,18.39,2030,Traditional_Cookstove_Use(%ofh)
63.33,56.75,13.21,2031,Traditional_Cookstove_Use(%ofh)
62.07,54.67,8.971,2032,Traditional_Cookstove_Use(%ofh)
60.79,52.73,6.001,2033,Traditional_Cookstove_Use(%ofh)
59.48,50.78,3.001,2034,Traditional_Cookstove_Use(%ofh)
58.16,48.84,1.96,2035,Traditional_Cookstove_Use(%ofh)
56.82,46.97,0.977,2036,Traditional_Cookstove_Use(%ofh)
55.45,45.2,0.044,2037,Traditional_Cookstove_Use(%ofh)
54.07,43.46,0.0,2038,Traditional_Cookstove_Use(%ofh)
52.68,41.72,0.0,2039,Traditional_Cookstove_Use(%ofh)
51.27,39.97,0.0,2040,Traditional_Cookstove_Use(%ofh)
49.84,38.21,0.0,2041,Traditional_Cookstove_Use(%ofh)
48.38,36.44,0.0,2042,Traditional_Cookstove_Use(%ofh)
46.9,34.83,0.0,2043,Traditional_Cookstove_Use(%ofh)
45.41,33.42,0.0,2044,Traditional_Cookstove_Use(%ofh)
43.91,32.04,0.0,2045,Traditional_Cookstove_Use(%ofh)
42.41,30.67,0.0,2046,Traditional_Cookstove_Use(%ofh)
40.91,29.31,0.0,2047,Traditional_Cookstove_Use(%ofh)
39.41,28.04,0.0,2048,Traditional_Cookstove_Use(%ofh)
37.93,26.78,0.0,2049,Traditional_Cookstove_Use(%ofh)
36.47,25.71,0.0,2050,Traditional_Cookstove_Use(%ofh)
35.03,24.69,0.0,2051,Traditional_Cookstove_Use(%ofh)
33.6,23.69,0.0,2052,Traditional_Cookstove_Use(%ofh)
32.2,22.72,0.0,2053,Traditional_Cookstove_Use(%ofh)
30.83,21.76,0.0,2054,Traditional_Cookstove_Use(%ofh)
29.47,20.83,0.0,2055,Traditional_Cookstove_Use(%ofh)
28.15,19.92,0.0,2056,Traditional_Cookstove_Use(%ofh)
26.85,19.04,0.0,2057,Traditional_Cookstove_Use(%ofh)
25.6,18.26,0.0,2058,Traditional_Cookstove_Use(%ofh)
24.4,17.48,0.0,2059,Traditional_Cookstove_Use(%ofh)
23.23,16.73,0.0,2060,Traditional_Cookstove_Use(%ofh)
827.977807,827.977807,827.977807,2020,Traditional_Cookstove_Use
843.43068,843.43068,843.43068,2021,Traditional_Cookstove_Use
855.447784,855.447784,855.447784,2022,Traditional_Cookstove_Use
869.3453339999999,869.3453339999999,869.3453339999999,2023,Traditional_Cookstove_Use
879.896745,879.896745,879.896745,2024,Traditional_Cookstove_Use
889.574997,875.6650379999999,810.0895169999999,2025,Traditional_Cookstove_Use
899.5435679999999,871.3508760000001,706.7885439999999,2026,Traditional_Cookstove_Use
908.9542,868.7005140000001,580.11381,2027,Traditional_Cookstove_Use
917.512642,864.110374,453.8642356,2028,Traditional_Cookstove_Use
925.40015,857.7542400000001,351.8797698,2029,Traditional_Cookstove_Use
931.96676,850.2442299999999,265.396276,2030,Traditional_Cookstove_Use
937.68084,840.775528,195.4851192,2031,Traditional_Cookstove_Use
942.336142,830.419648,136.11864359999998,2032,Traditional_Cookstove_Use
946.363263,820.8588319999999,93.3045504,2033,Traditional_Cookstove_Use
948.982225,810.0747199999998,47.77815552,2034,Traditional_Cookstove_Use
950.7142,797.996972,31.940007,2035,Traditional_Cookstove_Use
950.979932,785.88477,16.29574142,2036,Traditional_Cookstove_Use
949.80447,774.35008,0.75183125,2037,Traditional_Cookstove_Use
947.795718,762.169014,0.0,2038,Traditional_Cookstove_Use
944.92945,748.13813,0.0,2039,Traditional_Cookstove_Use
939.990429,732.859827,0.0,2040,Traditional_Cookstove_Use
934.148984,716.338722,0.0,2041,Traditional_Cookstove_Use
926.810586,698.0112,0.0,2042,Traditional_Cookstove_Use
917.432649,681.3969960000001,0.0,2043,Traditional_Cookstove_Use
907.233928,667.621745,0.0,2044,Traditional_Cookstove_Use
895.15097,652.6920140000001,0.0,2045,Traditional_Cookstove_Use
881.860258,637.8138030000001,0.0,2046,Traditional_Cookstove_Use
867.458524,621.3702999999999,0.0,2047,Traditional_Cookstove_Use
851.4834899999998,605.649984,0.0,2048,Traditional_Cookstove_Use
835.1089689999999,589.576368,0.0,2049,Traditional_Cookstove_Use
817.837137,576.40487,0.0,2050,Traditional_Cookstove_Use
799.704216,563.39954,0.0,2051,Traditional_Cookstove_Use
780.7505610000001,550.0359619999999,0.0,2052,Traditional_Cookstove_Use
761.011524,536.33651,0.0,2053,Traditional_Cookstove_Use
741.0431020000001,522.839696,0.0,2054,Traditional_Cookstove_Use
719.8503079999999,508.480056,0.0,2055,Traditional_Cookstove_Use
698.492895,494.09926949999993,0.0,2056,Traditional_Cookstove_Use
676.9937299999999,479.7092384,0.0,2057,Traditional_Cookstove_Use
655.3719840000001,466.9440711000001,0.0,2058,Traditional_Cookstove_Use
633.647256,453.7169568000001,0.0,2059,Traditional_Cookstove_Use
612.3172,440.387634,0.0,2060,Traditional_Cookstove_Use
