BaseCase,RA,RASDG,Year,indicator
4333.0,6918.0,7395.0,2038,Renewable_Production
4808.0,7919.0,8513.0,2039,Renewable_Production
5301.0,8925.0,9628.0,2040,Renewable_Production
5814.0,9900.0,10706.0,2041,Renewable_Production
6359.0,10871.0,11785.0,2042,Renewable_Production
6941.0,11865.0,12897.0,2043,Renewable_Production
7580.0,12914.0,14077.0,2044,Renewable_Production
8291.0,14027.0,15335.0,2045,Renewable_Production
9085.0,15234.0,16716.0,2046,Renewable_Production
9970.0,16527.0,18189.0,2047,Renewable_Production
11375.0,17932.0,19809.0,2048,Renewable_Production
12337.0,19542.0,21680.0,2049,Renewable_Production
13783.0,21437.0,23923.0,2050,Renewable_Production
15210.0,23397.0,26248.0,2051,Renewable_Production
16517.0,25611.0,28895.0,2052,Renewable_Production
17739.0,27936.0,31609.0,2053,Renewable_Production
18966.0,30390.0,34549.0,2054,Renewable_Production
20228.0,32781.0,37186.0,2055,Renewable_Production
21533.0,35103.0,39890.0,2056,Renewable_Production
22905.0,37279.0,41636.0,2057,Renewable_Production
24361.0,38585.0,43930.0,2058,Renewable_Production
25907.0,40539.0,45534.0,2059,Renewable_Production
27550.0,41678.0,47784.0,2060,Renewable_Production
6.791,6.791,6.791,2020,Renewable_Share
7.004,7.004,7.004,2021,Renewable_Share
7.365,7.365,7.365,2022,Renewable_Share
7.749,7.749,7.749,2023,Renewable_Share
8.193,8.193,8.193,2024,Renewable_Share
8.658,8.658,8.658,2025,Renewable_Share
9.149,9.281,9.281,2026,Renewable_Share
9.662,10.09,10.09,2027,Renewable_Share
10.22,11.14,11.13,2028,Renewable_Share
10.83,12.46,12.45,2029,Renewable_Share
11.52,14.11,14.11,2030,Renewable_Share
12.27,15.9,15.92,2031,Renewable_Share
13.12,17.93,18.0,2032,Renewable_Share
14.06,20.25,20.39,2033,Renewable_Share
15.11,22.9,23.15,2034,Renewable_Share
16.29,25.93,26.31,2035,Renewable_Share
17.61,29.29,29.86,2036,Renewable_Share
19.07,33.0,33.75,2037,Renewable_Share
20.64,36.94,37.86,2038,Renewable_Share
22.32,40.93,41.99,2039,Renewable_Share
24.03,44.83,45.99,2040,Renewable_Share
25.77,48.6,49.83,2041,Renewable_Share
27.55,52.26,53.54,2042,Renewable_Share
29.38,55.81,57.14,2043,Renewable_Share
31.28,59.27,60.63,2044,Renewable_Share
33.25,62.6,63.97,2045,Renewable_Share
35.29,65.81,67.19,2046,Renewable_Share
37.41,68.87,70.24,2047,Renewable_Share
40.94,71.77,73.13,2048,Renewable_Share
43.62,74.54,75.88,2049,Renewable_Share
46.85,77.18,78.5,2050,Renewable_Share
49.74,79.5,80.79,2051,Renewable_Share
52.2,81.65,82.92,2052,Renewable_Share
54.32,83.59,84.79,2053,Renewable_Share
56.34,85.35,86.49,2054,Renewable_Share
58.32,86.88,87.91,2055,Renewable_Share
60.23,88.22,89.18,2056,Renewable_Share
62.11,89.38,90.11,2057,Renewable_Share
63.94,90.23,91.02,2058,Renewable_Share
65.73,91.11,91.75,2059,Renewable_Share
67.48,91.77,92.48,2060,Renewable_Share
0.854,0.854,0.854,2020,Temperature_Change
0.896,0.896,0.896,2021,Temperature_Change
0.938,0.938,0.938,2022,Temperature_Change
0.981,0.981,0.981,2023,Temperature_Change
1.024,1.024,1.024,2024,Temperature_Change
1.068,1.068,1.068,2025,Temperature_Change
1.112,1.112,1.111,2026,Temperature_Change
1.157,1.156,1.152,2027,Temperature_Change
1.201,1.199,1.192,2028,Temperature_Change
1.245,1.241,1.228,2029,Temperature_Change
1.289,1.28,1.262,2030,Temperature_Change
1.333,1.317,1.292,2031,Temperature_Change
1.377,1.352,1.319,2032,Temperature_Change
1.421,1.385,1.343,2033,Temperature_Change
1.464,1.416,1.363,2034,Temperature_Change
1.507,1.445,1.381,2035,Temperature_Change
1.55,1.471,1.395,2036,Temperature_Change
1.594,1.496,1.407,2037,Temperature_Change
1.637,1.519,1.415,2038,Temperature_Change
1.68,1.54,1.42,2039,Temperature_Change
1.722,1.558,1.421,2040,Temperature_Change
1.764,1.574,1.418,2041,Temperature_Change
1.805,1.587,1.414,2042,Temperature_Change
1.845,1.598,1.408,2043,Temperature_Change
1.885,1.607,1.4,2044,Temperature_Change
1.925,1.613,1.392,2045,Temperature_Change
1.964,1.618,1.383,2046,Temperature_Change
2.002,1.621,1.372,2047,Temperature_Change
2.039,1.623,1.361,2048,Temperature_Change
2.076,1.623,1.35,2049,Temperature_Change
2.112,1.623,1.338,2050,Temperature_Change
2.148,1.62,1.326,2051,Temperature_Change
2.182,1.617,1.314,2052,Temperature_Change
2.216,1.613,1.301,2053,Temperature_Change
2.249,1.608,1.289,2054,Temperature_Change
2.281,1.602,1.276,2055,Temperature_Change
2.311,1.594,1.263,2056,Temperature_Change
2.341,1.586,1.25,2057,Temperature_Change
2.37,1.578,1.238,2058,Temperature_Change
2.398,1.568,1.225,2059,Temperature_Change
2.424,1.558,1.213,2060,Temperature_Change
52.25,52.25,52.25,2020,Traditional_Cookstove_Use(%ofh)
49.95,49.95,49.95,2021,Traditional_Cookstove_Use(%ofh)
47.68,47.68,47.68,2022,Traditional_Cookstove_Use(%ofh)
46.07,46.07,46.07,2023,Traditional_Cookstove_Use(%ofh)
44.86,44.86,44.86,2024,Traditional_Cookstove_Use(%ofh)
43.71,43.28,41.7,2025,Traditional_Cookstove_Use(%ofh)
42.5,41.66,37.99,2026,Traditional_Cookstove_Use(%ofh)
41.49,40.35,34.34,2027,Traditional_Cookstove_Use(%ofh)
40.37,39.0,30.59,2028,Traditional_Cookstove_Use(%ofh)
39.24,37.67,27.1,2029,Traditional_Cookstove_Use(%ofh)
38.1,36.31,23.57,2030,Traditional_Cookstove_Use(%ofh)
36.94,34.94,20.6,2031,Traditional_Cookstove_Use(%ofh)
35.79,33.6,18.01,2032,Traditional_Cookstove_Use(%ofh)
34.65,32.34,16.01,2033,Traditional_Cookstove_Use(%ofh)
33.53,31.11,13.96,2034,Traditional_Cookstove_Use(%ofh)
32.47,29.92,11.97,2035,Traditional_Cookstove_Use(%ofh)
31.44,28.79,10.04,2036,Traditional_Cookstove_Use(%ofh)
30.43,27.72,8.3,2037,Traditional_Cookstove_Use(%ofh)
29.44,26.69,7.414,2038,Traditional_Cookstove_Use(%ofh)
28.47,25.68,6.674,2039,Traditional_Cookstove_Use(%ofh)
27.51,24.69,5.983,2040,Traditional_Cookstove_Use(%ofh)
26.55,23.74,5.34,2041,Traditional_Cookstove_Use(%ofh)
25.61,22.82,4.743,2042,Traditional_Cookstove_Use(%ofh)
24.68,21.9,4.193,2043,Traditional_Cookstove_Use(%ofh)
23.77,21.0,3.689,2044,Traditional_Cookstove_Use(%ofh)
22.88,20.13,3.233,2045,Traditional_Cookstove_Use(%ofh)
22.02,19.29,2.822,2046,Traditional_Cookstove_Use(%ofh)
21.18,18.47,2.458,2047,Traditional_Cookstove_Use(%ofh)
20.36,17.67,2.115,2048,Traditional_Cookstove_Use(%ofh)
19.56,16.9,1.792,2049,Traditional_Cookstove_Use(%ofh)
18.78,16.2,1.488,2050,Traditional_Cookstove_Use(%ofh)
18.02,15.54,1.205,2051,Traditional_Cookstove_Use(%ofh)
17.29,14.9,0.939,2052,Traditional_Cookstove_Use(%ofh)
16.57,14.29,0.691,2053,Traditional_Cookstove_Use(%ofh)
15.86,13.7,0.459,2054,Traditional_Cookstove_Use(%ofh)
15.17,13.13,0.243,2055,Traditional_Cookstove_Use(%ofh)
14.49,12.57,0.04,2056,Traditional_Cookstove_Use(%ofh)
13.84,12.03,0.0,2057,Traditional_Cookstove_Use(%ofh)
13.2,11.55,0.0,2058,Traditional_Cookstove_Use(%ofh)
12.6,11.08,0.0,2059,Traditional_Cookstove_Use(%ofh)
12.01,10.62,0.0,2060,Traditional_Cookstove_Use(%ofh)
1563.469635,1563.469635,1563.469635,2020,Traditional_Cookstove_Use
1515.00569,1515.00569,1515.00569,2021,Traditional_Cookstove_Use
1465.933392,1465.933392,1465.933392,2022,Traditional_Cookstove_Use
1435.201604,1435.201604,1435.201604,2023,Traditional_Cookstove_Use
1416.449919,1416.449919,1416.449919,2024,Traditional_Cookstove_Use
1397.918484,1384.454445,1333.525254,2025,Traditional_Cookstove_Use
1376.49442,1349.311547,1230.75008,2026,Traditional_Cookstove_Use
1361.070078,1323.913608,1126.6866719999998,2027,Traditional_Cookstove_Use
1340.646385,1294.85073,1016.011221,2028,Traditional_Cookstove_Use
1318.36668,1265.748498,910.0413059999998,2029,Traditional_Cookstove_Use
1295.282875,1234.824528,800.576704,2030,Traditional_Cookstove_Use
1270.01927,1201.822105,707.7186480000001,2031,Traditional_Cookstove_Use
1244.465699,1168.093203,625.348892,2032,Traditional_Cookstove_Use
1217.83275,1136.6544,562.2493049999999,2033,Traditional_Cookstove_Use
1191.636285,1105.185102,495.2840384,2034,Traditional_Cookstove_Use
1165.871424,1074.227616,429.0201566,2035,Traditional_Cookstove_Use
1140.502965,1044.2694,363.42714,2036,Traditional_Cookstove_Use
1115.5292080000002,1015.826944,303.3977232,2037,Traditional_Cookstove_Use
1089.917192,987.832398,273.61230670000003,2038,Traditional_Cookstove_Use
1064.200327,959.764452,248.6136926,2039,Traditional_Cookstove_Use
1037.851598,931.608,224.9169297,2040,Traditional_Cookstove_Use
1011.362556,904.358736,202.48567360000004,2041,Traditional_Cookstove_Use
984.198765,876.954015,181.395137,2042,Traditional_Cookstove_Use
956.854413,849.3797930000001,161.67442530000002,2043,Traditional_Cookstove_Use
929.827611,821.6373,143.405091,2044,Traditional_Cookstove_Use
902.626494,794.235645,126.66456,2045,Traditional_Cookstove_Use
875.77098,767.1857920000001,111.369123,2046,Traditional_Cookstove_Use
848.783481,740.01504,97.72000769999998,2047,Traditional_Cookstove_Use
822.140928,713.681969,84.67026720000001,2048,Traditional_Cookstove_Use
796.28208,687.6617940000001,72.2488824,2049,Traditional_Cookstove_Use
769.7259569999999,663.82191,60.3938048,2050,Traditional_Cookstove_Use
743.8788000000001,641.1457500000001,49.187478,2051,Traditional_Cookstove_Use
718.244226,619.128294,38.5746516,2052,Traditional_Cookstove_Use
692.8244609999999,597.763881,28.566771039999995,2053,Traditional_Cookstove_Use
667.6470360000001,576.598584,19.08833484,2054,Traditional_Cookstove_Use
642.287514,555.663945,10.158978,2055,Traditional_Cookstove_Use
617.2509060000001,534.993294,1.6620933999999998,2056,Traditional_Cookstove_Use
592.57308,515.065124,0.0,2057,Traditional_Cookstove_Use
568.7266139999999,497.226028,0.0,2058,Traditional_Cookstove_Use
545.2712879999999,479.2387340000001,0.0,2059,Traditional_Cookstove_Use
522.653565,461.994617,0.0,2060,Traditional_Cookstove_Use
